Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.001000	1.298313	0.698624	49.418605	74.825175	
0.001000	1.110441	0.667128	55.311839	77.822178	
0.001000	1.064528	0.562442	57.254228	80.519481	
0.001000	1.037829	0.528900	58.053647	81.318681	
0.001000	1.005935	0.518952	58.423626	81.518482	
0.001000	0.988714	0.493862	59.559989	82.917083	
0.001000	0.970147	0.505458	60.128171	81.818182	
0.001000	0.953996	0.441891	61.059725	83.716284	
0.001000	0.949529	0.439448	60.702960	84.415584	
0.001000	0.925805	0.491229	62.044133	81.918082	
0.001000	0.912643	0.443933	62.136628	84.115884	
0.001000	0.906232	0.423592	63.068182	85.314685	
0.001000	0.893940	0.426839	63.028541	83.116883	
0.001000	0.891105	0.413869	62.969080	85.114885	
0.001000	0.878765	0.421262	63.563689	86.213786	
0.000100	0.847525	0.382876	64.865222	87.412587	
0.000100	0.842457	0.382929	64.686839	87.212787	
0.000100	0.837921	0.382102	65.558932	87.612388	
0.000100	0.839860	0.383745	64.964323	87.212787	
0.000100	0.833813	0.379759	65.704281	87.512487	
0.000100	0.824443	0.371177	65.922304	88.211788	
0.000100	0.826654	0.376209	65.539112	87.912088	
0.000100	0.825029	0.373425	66.021406	87.912088	
0.000100	0.824305	0.376097	66.160148	87.912088	
0.000100	0.823454	0.376149	65.724101	88.111888	
0.000010	0.818340	0.376135	66.113901	87.412587	
0.000010	0.813353	0.375781	66.080867	88.011988	
0.000010	0.820252	0.381674	65.942125	87.612388	
0.000010	0.816347	0.378667	66.001586	87.712288	
0.000010	0.818124	0.379299	65.876057	87.612388	
