Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.001000	1.750385	1.320421	31.627907	49.586776	
0.001000	1.278991	0.933151	54.651163	68.595041	
0.001000	1.013744	0.673568	65.639535	80.165287	
0.001000	0.861920	0.671201	70.523256	73.553720	
0.001000	0.730117	0.593758	75.697674	77.685948	
0.001000	0.665837	0.554525	77.906977	83.471074	
0.001000	0.600143	0.514430	78.197674	82.644627	
0.001000	0.528433	0.490893	82.732558	81.818181	
0.001000	0.499997	0.509559	82.325581	81.818181	
0.001000	0.458383	0.537185	84.360465	81.818181	
0.001000	0.437919	0.484962	85.116279	84.297520	
0.001000	0.405479	0.485492	85.581395	85.123967	
0.001000	0.366033	0.448933	87.267442	85.950413	
0.001000	0.384482	0.468019	85.988372	84.297520	
0.001000	0.353357	0.469159	87.848837	85.123966	
0.000100	0.331852	0.450242	88.604651	85.123966	
0.000100	0.325052	0.446881	89.709302	85.123966	
0.000100	0.327428	0.449406	88.546512	85.123966	
0.000100	0.317407	0.450928	89.767442	85.123966	
0.000100	0.320913	0.446040	89.593023	85.950413	
0.000100	0.308996	0.443382	89.127907	85.123966	
0.000100	0.304811	0.444949	89.651163	85.950413	
0.000100	0.318516	0.439771	89.941860	84.297519	
0.000100	0.314049	0.444476	89.244186	85.123966	
0.000100	0.306228	0.444161	90.116279	85.123966	
0.000010	0.307093	0.447218	90.174418	85.123966	
0.000010	0.306052	0.445647	90.406977	84.297519	
0.000010	0.300483	0.450398	90.116279	85.950413	
0.000010	0.307193	0.445273	89.418605	85.123966	
0.000010	0.283257	0.444695	91.046512	85.123966	
