Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.001000	1.815852	1.401298	28.720930	56.198348	
0.001000	1.337297	0.948517	50.465116	69.421487	
0.001000	1.116571	0.828492	58.546512	73.553719	
0.001000	1.022653	0.771834	63.488372	73.553720	
0.001000	0.911517	0.662964	66.860465	77.685951	
0.001000	0.876714	0.636185	66.744186	76.033056	
0.001000	0.784572	0.609489	71.337209	73.553719	
0.001000	0.767277	0.630852	71.511628	76.033057	
0.001000	0.736955	0.575306	72.848837	76.033059	
0.001000	0.708749	0.533900	74.186047	80.165288	
0.001000	0.686291	0.552661	74.302326	79.338841	
0.001000	0.642369	0.595488	77.093023	76.033058	
0.001000	0.612120	0.544807	78.430233	80.165288	
0.001000	0.569049	0.536747	78.953488	77.685948	
0.001000	0.564081	0.545786	80.116279	83.471073	
0.000100	0.515749	0.493463	81.976744	81.818180	
0.000100	0.543077	0.480358	80.813953	81.818180	
0.000100	0.533960	0.471273	80.872093	80.991734	
0.000100	0.538363	0.479433	80.639535	82.644626	
0.000100	0.526306	0.479940	81.046512	81.818180	
0.000100	0.514839	0.480293	82.441861	82.644627	
0.000100	0.493636	0.469028	82.383721	82.644626	
0.000100	0.508476	0.484602	82.325581	80.991733	
0.000100	0.496598	0.479049	83.255814	81.818180	
0.000100	0.504109	0.489532	81.918605	80.991733	
0.000010	0.496111	0.476462	82.383721	81.818180	
0.000010	0.495418	0.482062	81.569767	81.818180	
0.000010	0.515546	0.471750	82.441860	81.818180	
0.000010	0.486457	0.478474	83.023256	81.818180	
0.000010	0.486537	0.484576	83.372093	82.644626	
