Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.001000	0.938810	1.101932	59.700000	52.000000	
0.001000	0.808001	0.951717	68.550000	54.000000	
0.001000	0.754983	0.895232	69.200000	54.666666	
0.001000	0.721041	0.882305	69.250000	58.666666	
0.001000	0.704979	0.836926	71.150000	64.000000	
0.001000	0.673478	0.823850	71.350000	66.000000	
0.001000	0.681462	0.785546	71.600000	66.000000	
0.001000	0.631956	0.758358	73.950000	68.000000	
0.001000	0.638557	0.750307	73.650000	68.666666	
0.001000	0.621458	0.748161	74.950000	70.000000	
0.001000	0.600879	0.720535	74.350000	70.666666	
0.001000	0.606709	0.702699	74.550000	72.666666	
0.001000	0.594987	0.674385	75.750000	74.666666	
0.001000	0.577934	0.655798	75.650000	74.666666	
0.001000	0.571209	0.641305	76.450000	76.666666	
0.000100	0.556848	0.642564	76.950000	75.333333	
0.000100	0.557406	0.642572	77.200000	74.666666	
0.000100	0.546000	0.635212	77.650000	77.333333	
0.000100	0.545563	0.636185	77.650000	74.666666	
0.000100	0.543117	0.630838	78.750000	77.333333	
0.000100	0.559456	0.631903	78.100000	77.333333	
0.000100	0.566002	0.626664	77.350000	78.000000	
0.000100	0.561445	0.622735	77.500000	78.666666	
0.000100	0.549385	0.628534	78.000000	76.666666	
0.000100	0.543819	0.623457	77.700000	75.333333	
0.000010	0.559634	0.635875	78.250000	75.333333	
0.000010	0.553614	0.629732	77.700000	75.333333	
0.000010	0.545043	0.632486	78.450000	76.000000	
0.000010	0.541072	0.625677	78.650000	75.333333	
0.000010	0.558611	0.632406	77.050000	75.333333	
