Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.001000	1.261506	0.794212	55.073783	73.026973	
0.001000	1.046242	0.709217	62.172528	75.724276	
0.001000	0.951917	0.656507	66.118442	77.622378	
0.001000	0.887847	0.596837	68.582201	78.621379	
0.001000	0.820443	0.556472	71.143470	80.719281	
0.001000	0.765851	0.531168	73.821751	80.919081	
0.001000	0.717983	0.542841	75.693948	80.919081	
0.001000	0.679776	0.505799	76.818566	81.118881	
0.001000	0.649114	0.481795	77.858675	83.516484	
0.001000	0.618393	0.469957	78.749269	83.316683	
0.001000	0.596148	0.467735	79.412338	83.316683	
0.001000	0.564576	0.466002	80.985503	84.015984	
0.001000	0.556659	0.432890	80.953000	84.815185	
0.001000	0.538630	0.427488	81.453553	84.215784	
0.001000	0.507745	0.429908	82.467659	84.215784	
0.000100	0.495789	0.429624	83.033218	85.114885	
0.000100	0.497130	0.418735	82.779692	84.515485	
0.000100	0.509226	0.424999	82.584671	84.715285	
0.000100	0.491677	0.419168	83.462264	84.615385	
0.000100	0.490816	0.411887	82.974712	84.615385	
0.000100	0.478364	0.412441	83.364753	85.414585	
0.000100	0.492094	0.412396	83.228239	84.915085	
0.000100	0.486197	0.414344	83.163232	84.615385	
0.000100	0.479524	0.406978	83.332250	84.715285	
0.000100	0.479013	0.417085	83.449262	84.715285	
0.000010	0.483130	0.409029	83.234740	84.915085	
0.000010	0.477598	0.412084	83.618280	85.114885	
0.000010	0.481960	0.410397	83.358253	85.014985	
0.000010	0.484082	0.416815	83.280244	85.514486	
0.000010	0.477358	0.416252	83.624781	85.014985	
