Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.001000	1.881720	1.739521	25.116279	44.628098	
0.001000	1.600072	1.477686	53.372093	57.851239	
0.001000	1.351955	1.291112	64.709302	64.462808	
0.001000	1.157803	1.148126	68.720930	66.115701	
0.001000	1.024044	1.039433	72.151163	68.595041	
0.001000	0.924053	0.962280	73.372093	70.247934	
0.001000	0.848791	0.917112	73.837209	71.074381	
0.001000	0.779639	0.867829	76.686046	72.727273	
0.001000	0.739436	0.836440	76.511628	71.074380	
0.001000	0.681558	0.806154	77.848837	73.553720	
0.001000	0.658239	0.796516	78.081395	72.727273	
0.001000	0.606065	0.768295	81.802326	75.206609	
0.001000	0.587330	0.760641	80.988372	76.033056	
0.001000	0.565607	0.734525	81.860465	75.206609	
0.001000	0.542720	0.723853	81.627907	76.033056	
0.000100	0.502096	0.728087	83.604651	76.033056	
0.000100	0.498101	0.721711	83.837209	75.206613	
0.000100	0.514965	0.724470	83.197674	75.206609	
0.000100	0.503857	0.727382	83.372093	74.380166	
0.000100	0.528052	0.719819	82.500000	76.033056	
0.000100	0.517976	0.729088	83.023256	76.033056	
0.000100	0.495765	0.723573	83.779070	75.206613	
0.000100	0.506103	0.722035	83.837209	76.033059	
0.000100	0.497150	0.729394	84.127907	76.033056	
0.000100	0.504486	0.723865	83.546512	76.033056	
0.000010	0.492220	0.720364	83.430233	75.206613	
0.000010	0.495148	0.717711	84.360465	76.033059	
0.000010	0.493625	0.717948	83.604651	75.206613	
0.000010	0.481891	0.720887	83.604651	76.033056	
0.000010	0.509421	0.721913	83.604651	76.033059	
