Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.001000	1.218511	0.658389	53.413522	76.423577	
0.001000	1.009943	0.539621	60.207521	80.119880	
0.001000	0.948406	0.586950	63.009715	80.519481	
0.001000	0.923926	0.557796	64.073756	80.819181	
0.001000	0.889790	0.471257	64.780913	83.816184	
0.001000	0.860629	0.472342	66.334016	82.917083	
0.001000	0.835365	0.416221	67.298923	85.214785	
0.001000	0.815448	0.460485	67.635979	83.116883	
0.001000	0.795614	0.418806	68.759500	85.514486	
0.001000	0.770184	0.434959	69.453440	86.013986	
0.001000	0.759222	0.483951	69.803714	83.916084	
0.001000	0.738578	0.615367	70.762012	80.519481	
0.001000	0.723856	0.436191	71.330381	85.514485	
0.001000	0.706207	0.480757	72.017712	85.814186	
0.001000	0.696782	0.407096	71.700482	86.613387	
0.000100	0.640919	0.387716	74.383716	87.012987	
0.000100	0.619717	0.369560	75.725332	88.211788	
0.000100	0.617484	0.365645	75.665852	88.211788	
0.000100	0.613702	0.375501	75.612980	88.111888	
0.000100	0.610450	0.372633	75.897165	88.311688	
0.000100	0.601316	0.369858	75.811248	87.712288	
0.000100	0.605112	0.372868	75.923601	88.211788	
0.000100	0.601755	0.378083	76.115260	88.111888	
0.000100	0.597799	0.371283	76.412663	88.411588	
0.000100	0.587532	0.370930	76.782764	88.311689	
0.000010	0.584530	0.372850	76.895116	88.011988	
0.000010	0.584062	0.371284	76.789373	88.611389	
0.000010	0.581200	0.371171	76.815809	88.311688	
0.000010	0.587787	0.369179	77.027295	87.912088	
0.000010	0.583735	0.374840	76.994250	88.511489	
