Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.001000	1.130834	0.651774	57.425154	75.424575	
0.001000	0.970488	0.519321	63.439297	81.018981	
0.001000	0.902407	0.495161	66.036614	81.518482	
0.001000	0.857486	0.457773	67.913555	82.917083	
0.001000	0.814716	0.429632	69.883022	83.416583	
0.001000	0.776404	0.428958	71.026370	84.615385	
0.001000	0.734913	0.444287	72.870266	83.916084	
0.001000	0.692581	0.393759	74.324235	85.214785	
0.001000	0.668742	0.388433	75.778204	85.914086	
0.001000	0.632990	0.398769	76.947988	85.514486	
0.001000	0.603828	0.399364	78.309431	84.615385	
0.001000	0.580836	0.419415	79.195030	85.214785	
0.001000	0.564599	0.381937	79.637830	87.112887	
0.001000	0.539391	0.390509	80.430903	86.913087	
0.001000	0.520963	0.383562	81.395810	86.213786	
0.000100	0.465347	0.334359	83.623026	88.011988	
0.000100	0.435646	0.333017	84.739938	88.511489	
0.000100	0.432236	0.340345	84.931597	88.011988	
0.000100	0.434339	0.337656	84.839072	87.812188	
0.000100	0.416014	0.338934	85.618928	88.411589	
0.000100	0.413033	0.330253	85.572665	88.011988	
0.000100	0.407100	0.348932	85.718062	87.512488	
0.000100	0.408806	0.346072	85.942767	88.011988	
0.000100	0.406596	0.343349	85.929549	88.111888	
0.000100	0.392444	0.348474	86.253387	87.412588	
0.000010	0.392513	0.340353	86.167471	88.311688	
0.000010	0.401979	0.339693	85.922940	88.511489	
0.000010	0.392826	0.338369	86.312868	88.211788	
0.000010	0.393484	0.341936	86.319477	88.311688	
0.000010	0.395183	0.341333	86.484700	88.111888	
