Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.001000	1.220423	0.662432	52.990549	76.623377	
0.001000	1.021355	0.624346	60.233957	77.922078	
0.001000	0.954058	0.518484	62.467781	81.918082	
0.001000	0.915088	0.506305	63.776353	82.017982	
0.001000	0.883002	0.460882	65.177450	84.115884	
0.001000	0.867568	0.446197	65.950697	84.815185	
0.001000	0.830732	0.455247	66.750380	85.114885	
0.001000	0.820827	0.509282	67.120481	83.516484	
0.001000	0.788112	0.455178	68.237393	85.414585	
0.001000	0.764441	0.416658	69.519529	85.814186	
0.001000	0.747132	0.397893	70.332430	85.714286	
0.001000	0.733785	0.463437	70.629833	85.514486	
0.001000	0.708335	0.443927	71.634393	85.514486	
0.001000	0.698954	0.446144	71.786399	85.814186	
0.001000	0.682605	0.409564	72.824004	87.912088	
0.000100	0.625910	0.375759	75.646025	87.312688	
0.000100	0.620989	0.361538	75.487410	88.011988	
0.000100	0.606775	0.366808	75.784813	88.011988	
0.000100	0.602611	0.368611	76.148305	88.311688	
0.000100	0.602425	0.370954	76.108651	87.812188	
0.000100	0.595818	0.367703	76.280484	88.811189	
0.000100	0.585742	0.364715	76.710065	88.111888	
0.000100	0.588415	0.371342	76.326746	87.912088	
0.000100	0.580675	0.355455	76.947988	88.911089	
0.000100	0.584250	0.378012	76.729892	88.511489	
0.000010	0.571984	0.358475	77.113211	88.811189	
0.000010	0.571534	0.364213	77.278435	88.711289	
0.000010	0.567873	0.365065	77.212346	88.811189	
0.000010	0.566544	0.361780	77.450268	89.110889	
0.000010	0.566330	0.371341	77.285044	88.411588	
