Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.001000	0.656002	0.631920	78.519856	77.622378	
0.001000	0.362190	0.557383	87.313048	78.921079	
0.001000	0.308346	0.519919	89.150335	82.317683	
0.001000	0.277569	0.469588	90.136668	83.116883	
0.001000	0.250954	0.456091	91.342187	83.916084	
0.001000	0.223873	0.449935	92.012635	84.515485	
0.001000	0.208343	0.438957	92.418773	85.514486	
0.001000	0.198416	0.454424	92.992522	84.215784	
0.001000	0.189461	0.396436	93.121454	85.614386	
0.001000	0.169796	0.447623	94.023981	85.614386	
0.001000	0.159551	0.448220	94.243167	84.715285	
0.001000	0.151807	0.394969	94.449458	86.913087	
0.001000	0.147735	0.432588	94.694430	86.013986	
0.001000	0.135080	0.458605	94.978081	85.214785	
0.001000	0.129290	0.385014	95.468025	88.011988	
0.000100	0.104983	0.360285	96.454358	88.811189	
0.000100	0.098971	0.361437	96.544611	89.110889	
0.000100	0.097003	0.367535	96.667096	89.910090	
0.000100	0.095821	0.368090	96.815369	89.010989	
0.000100	0.089756	0.378194	96.963641	88.911089	
0.000100	0.092931	0.390979	96.815369	88.411589	
0.000100	0.093927	0.387882	96.841155	88.711289	
0.000100	0.090586	0.393510	96.808922	88.811189	
0.000100	0.089067	0.370220	97.169933	88.611389	
0.000100	0.087028	0.398749	97.105467	88.711289	
0.000010	0.088618	0.386112	96.937855	89.510489	
0.000010	0.085368	0.382239	97.099020	88.511488	
0.000010	0.088968	0.384617	96.924961	89.210789	
0.000010	0.084993	0.413073	97.157040	88.711289	
0.000010	0.084969	0.384708	97.124807	89.210789	
