Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.001000	1.105398	0.715799	64.524239	74.225774	
0.001000	0.635311	0.623677	78.713254	77.322677	
0.001000	0.530130	0.575111	81.569108	79.320679	
0.001000	0.486008	0.541408	83.013151	80.619381	
0.001000	0.450952	0.510223	84.276689	82.517483	
0.001000	0.424846	0.506558	84.618360	82.517483	
0.001000	0.404438	0.472944	85.759412	82.317682	
0.001000	0.389432	0.461014	85.952811	83.616384	
0.001000	0.381501	0.450452	86.300928	84.115884	
0.001000	0.369829	0.448334	86.520113	84.415584	
0.001000	0.345587	0.425363	87.783651	84.815185	
0.001000	0.334917	0.421515	87.931924	84.215784	
0.001000	0.331791	0.437161	88.002837	84.915085	
0.001000	0.318100	0.416807	88.479887	85.114885	
0.001000	0.305061	0.415119	89.098762	85.614386	
0.000100	0.301055	0.401155	89.098762	85.714286	
0.000100	0.295585	0.405001	89.137442	85.414586	
0.000100	0.300996	0.399022	89.330841	85.714286	
0.000100	0.295372	0.399038	89.421093	85.614386	
0.000100	0.299210	0.394200	89.388860	85.814186	
0.000100	0.289969	0.414470	89.485560	85.114885	
0.000100	0.290242	0.400594	89.653172	85.814186	
0.000100	0.293284	0.397601	89.195462	85.714286	
0.000100	0.288986	0.397083	89.659618	85.814186	
0.000100	0.298202	0.402626	89.002063	85.814186	
0.000010	0.289609	0.398555	89.801444	85.214785	
0.000010	0.291522	0.399700	89.756318	86.013986	
0.000010	0.294047	0.397469	89.305054	85.714286	
0.000010	0.283283	0.398228	89.846570	86.113886	
0.000010	0.295905	0.395970	89.272821	86.113886	
