Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.001000	1.816576	1.394696	26.918605	47.933884	
0.001000	1.412666	1.045565	48.837209	68.595041	
0.001000	1.168186	0.807004	57.383721	72.727272	
0.001000	1.010940	0.699193	63.837209	76.859505	
0.001000	0.907552	0.639790	66.046512	79.338844	
0.001000	0.816026	0.553088	70.988372	81.818181	
0.001000	0.724096	0.516827	73.604651	82.644626	
0.001000	0.697128	0.499540	74.360465	79.338842	
0.001000	0.660049	0.486697	75.348837	81.818181	
0.001000	0.573443	0.463315	78.953488	83.471073	
0.001000	0.551900	0.401657	79.825581	85.950413	
0.001000	0.520097	0.439997	81.569767	85.123968	
0.001000	0.467583	0.414217	83.139535	85.123966	
0.001000	0.455518	0.422744	84.360465	85.950413	
0.001000	0.447086	0.357247	84.127907	87.603306	
0.000100	0.410099	0.350446	85.697674	88.429753	
0.000100	0.368314	0.343755	87.790698	89.256199	
0.000100	0.369477	0.339294	87.325581	88.429753	
0.000100	0.372830	0.340081	88.372093	90.909089	
0.000100	0.358907	0.351793	87.325581	88.429753	
0.000100	0.376120	0.340718	86.918605	90.909092	
0.000100	0.351037	0.337516	88.720930	90.082646	
0.000100	0.333661	0.337752	88.488372	90.909092	
0.000100	0.360672	0.325634	88.430232	90.082646	
0.000100	0.369349	0.328992	87.093023	90.909092	
0.000010	0.347165	0.328282	89.069767	91.735535	
0.000010	0.342395	0.333723	88.488372	90.909092	
0.000010	0.346544	0.328277	87.965116	90.909092	
0.000010	0.360751	0.319268	87.383721	90.909092	
0.000010	0.328676	0.324058	88.604651	91.735535	
