Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.001000	1.419162	0.773705	46.401428	73.626374	
0.001000	1.143086	0.669034	54.946798	76.723277	
0.001000	1.075207	0.625466	57.544115	77.722278	
0.001000	1.043386	0.582801	58.469368	79.320680	
0.001000	1.014949	0.567558	59.804375	78.921079	
0.001000	0.996655	0.528940	60.247175	79.920080	
0.001000	0.977094	0.506095	61.397132	82.317682	
0.001000	0.963462	0.487653	61.297997	81.918082	
0.001000	0.950504	0.479458	62.229859	82.817183	
0.001000	0.942770	0.455056	62.454563	84.515485	
0.001000	0.924790	0.460328	63.102240	84.115884	
0.001000	0.912535	0.448916	63.207984	83.816184	
0.001000	0.905705	0.437549	63.624347	85.014985	
0.001000	0.895084	0.427293	63.928359	85.314685	
0.001000	0.891526	0.416382	64.457075	85.514486	
0.000100	0.880194	0.414830	64.377767	85.514486	
0.000100	0.876263	0.410591	64.516555	85.414585	
0.000100	0.872239	0.426161	65.032053	85.414585	
0.000100	0.872462	0.413411	65.051880	85.514486	
0.000100	0.866670	0.416627	65.203886	85.914086	
0.000100	0.864922	0.425691	65.111361	85.314685	
0.000100	0.870656	0.416868	64.965964	85.614386	
0.000100	0.867449	0.411902	65.408763	85.414585	
0.000100	0.866524	0.408128	65.091534	86.013986	
0.000100	0.868239	0.417441	65.329456	85.614386	
0.000010	0.860936	0.405867	65.554160	84.915085	
0.000010	0.864720	0.406282	65.071707	85.714286	
0.000010	0.862317	0.410684	65.144406	86.013986	
0.000010	0.862511	0.411193	65.084925	85.814186	
0.000010	0.858900	0.408146	65.600423	85.614386	
