Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.001000	1.899930	1.732255	21.976744	44.628099	
0.001000	1.705481	1.491933	40.988372	57.024793	
0.001000	1.551693	1.305924	47.616279	64.462810	
0.001000	1.413060	1.159720	51.802326	70.247935	
0.001000	1.312871	1.034908	54.825581	72.727271	
0.001000	1.224515	0.944198	57.500000	73.553717	
0.001000	1.157926	0.884344	58.953488	73.553717	
0.001000	1.111370	0.859806	59.127907	75.206610	
0.001000	1.070019	0.809543	61.569767	77.685950	
0.001000	1.024884	0.786936	63.488372	76.859502	
0.001000	0.986743	0.756345	65.000000	76.033056	
0.001000	0.967106	0.727066	65.639535	77.685949	
0.001000	0.920936	0.707907	64.593023	76.033056	
0.001000	0.902991	0.679968	65.755814	79.338842	
0.001000	0.868938	0.692126	68.197674	78.512395	
0.000100	0.872174	0.678837	68.662791	79.338841	
0.000100	0.876986	0.672315	67.790698	79.338841	
0.000100	0.841968	0.669965	68.546512	79.338841	
0.000100	0.839611	0.667770	69.069768	79.338841	
0.000100	0.859268	0.664946	66.627907	79.338841	
0.000100	0.871575	0.666960	66.686046	79.338841	
0.000100	0.840344	0.661581	68.604651	78.512395	
0.000100	0.857989	0.662024	67.906977	78.512395	
0.000100	0.832918	0.665467	69.534884	79.338841	
0.000100	0.845050	0.664007	69.244186	77.685949	
0.000010	0.847500	0.660482	68.720930	80.165288	
0.000010	0.837048	0.660291	69.011628	78.512395	
0.000010	0.831117	0.659574	69.418605	79.338841	
0.000010	0.827229	0.662434	70.465116	79.338841	
0.000010	0.858328	0.666563	68.837209	79.338841	
