Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.001000	1.287422	0.658111	49.943824	76.523477	
0.001000	1.120193	0.580128	54.642786	79.720280	
0.001000	1.060599	0.585863	57.590377	80.519481	
0.001000	1.032536	0.551673	57.550724	80.419581	
0.001000	1.006415	0.522924	58.984866	82.017982	
0.001000	0.988816	0.499126	59.255832	82.417583	
0.001000	0.974955	0.469644	60.081951	83.116883	
0.001000	0.954526	0.469244	60.333091	83.516484	
0.001000	0.941067	0.438106	60.848589	84.415584	
0.001000	0.920730	0.455762	61.621836	84.115884	
0.001000	0.916509	0.440673	61.535920	83.916084	
0.001000	0.905209	0.421593	62.335602	84.515485	
0.001000	0.894420	0.427637	62.652832	84.015984	
0.001000	0.881261	0.421048	62.976670	84.115884	
0.001000	0.880429	0.389757	63.135285	85.714286	
0.000100	0.840569	0.388921	64.985791	86.213786	
0.000100	0.839386	0.392496	64.728042	86.413587	
0.000100	0.840181	0.389035	64.794131	86.513487	
0.000100	0.835881	0.380700	65.032053	86.313687	
0.000100	0.836570	0.390497	64.847003	86.113886	
0.000100	0.824798	0.389887	65.415372	85.714286	
0.000100	0.831711	0.383485	64.529773	86.413586	
0.000100	0.825882	0.391887	65.408763	86.413587	
0.000100	0.828441	0.383134	65.455026	86.513487	
0.000100	0.823682	0.384779	64.992400	87.212787	
0.000010	0.820148	0.388788	65.673121	87.112887	
0.000010	0.815872	0.383376	65.884608	86.613387	
0.000010	0.822315	0.379613	65.831736	86.413586	
0.000010	0.815371	0.378979	66.056440	86.913087	
0.000010	0.820326	0.380770	65.309629	86.713287	
