Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.001000	1.923192	1.807931	19.709302	38.842976	
0.001000	1.759409	1.586407	39.418605	57.024794	
0.001000	1.619535	1.419465	45.930233	63.636364	
0.001000	1.475972	1.262966	53.720930	65.289257	
0.001000	1.364150	1.128892	57.558139	70.247935	
0.001000	1.249513	1.018333	61.046512	69.421488	
0.001000	1.158725	0.940008	62.906977	71.900827	
0.001000	1.093167	0.878087	65.000000	71.900827	
0.001000	1.030962	0.819043	66.976744	72.727273	
0.001000	0.976813	0.784855	68.488372	76.033058	
0.001000	0.925850	0.743075	69.709302	75.206612	
0.001000	0.889949	0.722920	69.360465	76.033059	
0.001000	0.853160	0.686161	70.058139	76.033059	
0.001000	0.809982	0.651198	72.325581	76.859502	
0.001000	0.781473	0.649360	73.662791	76.859502	
0.000100	0.775810	0.650684	74.534884	78.512395	
0.000100	0.789097	0.639849	72.093023	77.685949	
0.000100	0.755696	0.638667	74.476744	79.338842	
0.000100	0.728930	0.637081	76.569767	77.685949	
0.000100	0.758417	0.640005	74.011628	78.512395	
0.000100	0.774929	0.632063	72.325581	76.859502	
0.000100	0.765602	0.632580	73.488372	77.685949	
0.000100	0.749163	0.631232	74.302326	78.512395	
0.000100	0.725526	0.629773	74.593023	77.685949	
0.000100	0.740817	0.625821	73.837209	77.685949	
0.000010	0.737371	0.628861	74.244186	77.685949	
0.000010	0.730511	0.630117	75.581395	79.338842	
0.000010	0.732990	0.624103	74.418605	78.512395	
0.000010	0.723580	0.626609	75.116279	78.512395	
0.000010	0.734614	0.630976	75.000000	78.512395	
