Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.001000	1.765258	1.312281	29.767442	47.933884	
0.001000	1.333865	0.907137	48.895349	71.074380	
0.001000	1.119934	0.679496	58.139535	78.512395	
0.001000	0.993287	0.639565	64.360465	80.165287	
0.001000	0.896067	0.557004	66.802326	81.818180	
0.001000	0.852720	0.581351	68.720930	80.165290	
0.001000	0.805202	0.506370	69.476744	84.297520	
0.001000	0.749765	0.561104	72.790698	79.338842	
0.001000	0.743341	0.488765	72.500000	84.297519	
0.001000	0.698600	0.481627	74.127907	83.471074	
0.001000	0.644840	0.460935	76.976744	84.297521	
0.001000	0.612043	0.456135	77.848837	85.950414	
0.001000	0.598385	0.417034	77.383721	85.950414	
0.001000	0.575247	0.409164	79.476744	83.471074	
0.001000	0.543494	0.377294	79.127907	84.297520	
0.000100	0.511935	0.373539	81.976744	85.950414	
0.000100	0.518292	0.370620	81.686046	85.950414	
0.000100	0.522203	0.379189	81.918605	84.297520	
0.000100	0.499418	0.376231	82.616279	86.776860	
0.000100	0.471874	0.377574	83.488372	85.123967	
0.000100	0.480399	0.375701	83.662791	85.123967	
0.000100	0.479489	0.370143	83.023256	85.123967	
0.000100	0.518987	0.366978	81.744186	84.297520	
0.000100	0.482519	0.362558	82.848837	85.123967	
0.000100	0.505402	0.365087	82.616279	85.123967	
0.000010	0.492289	0.367393	82.848837	85.950414	
0.000010	0.494762	0.367754	82.732558	85.950414	
0.000010	0.487979	0.371136	83.430233	85.123967	
0.000010	0.479770	0.370071	82.965116	85.123967	
0.000010	0.457847	0.367009	84.244186	85.950414	
