Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.001000	1.903170	1.747951	21.395349	37.190083	
0.001000	1.754376	1.526303	32.674419	52.892561	
0.001000	1.637608	1.360852	37.093023	53.719008	
0.001000	1.559727	1.216332	39.360465	59.504132	
0.001000	1.501236	1.102558	41.395349	65.289255	
0.001000	1.429499	0.999926	43.779070	67.768594	
0.001000	1.386850	0.910772	45.988372	71.074379	
0.001000	1.350180	0.833891	47.558140	71.900826	
0.001000	1.323110	0.775546	48.313953	76.859502	
0.001000	1.295821	0.720985	47.906977	76.033056	
0.001000	1.271646	0.687400	49.825581	76.859502	
0.001000	1.244615	0.653122	51.279070	80.165288	
0.001000	1.230755	0.612924	51.104651	80.165288	
0.001000	1.207778	0.595683	52.441861	80.991734	
0.001000	1.202680	0.583115	51.220930	80.165288	
0.000100	1.189915	0.579361	51.395349	83.471074	
0.000100	1.178061	0.568214	53.779070	80.991734	
0.000100	1.163400	0.568576	53.720930	80.991734	
0.000100	1.165669	0.572211	52.965116	80.991734	
0.000100	1.190809	0.567306	52.790698	81.818181	
0.000100	1.179014	0.557964	52.558140	80.165288	
0.000100	1.171425	0.556112	52.906977	82.644627	
0.000100	1.175341	0.567729	52.325581	81.818181	
0.000100	1.165094	0.563646	53.895349	81.818181	
0.000100	1.165102	0.563401	53.197674	80.991735	
0.000010	1.156701	0.562841	53.837209	80.165288	
0.000010	1.160000	0.557139	53.604651	80.991734	
0.000010	1.152707	0.557078	54.941860	80.991735	
0.000010	1.154498	0.550683	52.965116	81.818181	
0.000010	1.171981	0.555363	53.139535	80.991735	
