Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.001000	0.577000	0.850239	75.963636	62.666667	
0.001000	0.370720	0.814128	85.345455	63.333333	
0.001000	0.328534	0.801865	87.109091	66.000000	
0.001000	0.294694	0.734801	88.290909	67.333333	
0.001000	0.266165	0.728310	89.218182	68.000000	
0.001000	0.256665	0.733546	89.563636	74.000000	
0.001000	0.249881	0.721287	90.254545	68.000000	
0.001000	0.244230	0.748868	89.800000	69.333334	
0.001000	0.238369	0.745868	90.381818	70.666667	
0.001000	0.222919	0.712521	91.109091	72.666667	
0.001000	0.213762	0.693378	91.654545	72.000000	
0.001000	0.212014	0.686376	91.436364	76.000000	
0.001000	0.208265	0.699186	91.145455	73.333333	
0.001000	0.193938	0.630437	92.236364	73.333333	
0.001000	0.193693	0.658531	92.381818	74.000000	
0.000100	0.170284	0.622067	93.272727	74.666667	
0.000100	0.180915	0.613929	92.854545	74.666667	
0.000100	0.174364	0.616160	93.272727	76.000000	
0.000100	0.176649	0.611478	93.090909	76.000000	
0.000100	0.167069	0.623402	93.272727	76.000000	
0.000100	0.170871	0.620737	93.418182	76.666667	
0.000100	0.159714	0.626382	94.000000	77.333333	
0.000100	0.159040	0.609684	94.036364	76.666667	
0.000100	0.166883	0.623177	93.090909	76.000000	
0.000100	0.163423	0.621286	93.709091	76.000000	
0.000010	0.165458	0.624044	93.472727	76.000000	
0.000010	0.155946	0.614829	93.854545	76.666667	
0.000010	0.154548	0.609859	93.654545	76.000000	
0.000010	0.158740	0.604243	93.709091	76.666667	
0.000010	0.159454	0.614546	93.672727	76.666667	
