Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.001000	1.068794	0.657310	60.930898	76.323676	
0.001000	0.762053	0.533583	73.646233	80.319680	
0.001000	0.625629	0.503130	78.528245	82.317682	
0.001000	0.546527	0.477191	80.868491	82.417582	
0.001000	0.486406	0.450549	83.403757	83.416583	
0.001000	0.452074	0.423720	84.177339	84.215784	
0.001000	0.420083	0.411435	85.470974	85.514486	
0.001000	0.384832	0.402301	86.381070	85.614386	
0.001000	0.357463	0.425149	87.258662	85.114885	
0.001000	0.340782	0.403143	88.207762	85.214785	
0.001000	0.334356	0.383755	88.428785	86.113886	
0.001000	0.298530	0.376563	89.579406	87.112887	
0.001000	0.300981	0.393679	89.481896	87.012987	
0.001000	0.279416	0.386186	90.203471	86.113886	
0.001000	0.271237	0.405839	90.281480	86.313686	
0.000100	0.223908	0.350581	92.134174	87.212787	
0.000100	0.213327	0.342426	92.738738	87.512488	
0.000100	0.205284	0.351993	93.044270	88.211788	
0.000100	0.205545	0.344249	92.823246	87.712288	
0.000100	0.200217	0.347094	93.128779	88.011988	
0.000100	0.200761	0.338814	93.174283	87.912088	
0.000100	0.194059	0.345673	93.271794	88.111888	
0.000100	0.195923	0.350442	93.180784	88.311688	
0.000100	0.190085	0.349509	93.544822	88.411588	
0.000100	0.189178	0.336865	93.720341	88.011988	
0.000010	0.180016	0.339767	93.973867	88.711289	
0.000010	0.182537	0.343222	94.032373	87.912088	
0.000010	0.185668	0.346280	93.830852	88.411589	
0.000010	0.183291	0.345296	93.772346	89.310690	
0.000010	0.179476	0.346850	93.980368	88.611389	
