Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.001000	1.425634	0.785647	47.128412	74.225774	
0.001000	1.140535	0.679430	56.103364	75.424575	
0.001000	1.070598	0.618048	58.251272	77.722278	
0.001000	1.019044	0.582973	60.663538	78.421578	
0.001000	0.993092	0.557249	61.046857	79.820180	
0.001000	0.974814	0.539883	61.502875	80.519481	
0.001000	0.951222	0.520471	62.580133	81.118881	
0.001000	0.938776	0.499851	63.333554	81.118881	
0.001000	0.926369	0.513332	63.730091	81.318681	
0.001000	0.911420	0.490597	64.199326	82.617383	
0.001000	0.898905	0.470346	64.503338	83.316683	
0.001000	0.894759	0.461878	65.369110	83.516484	
0.001000	0.877800	0.435265	65.527725	83.816184	
0.001000	0.870667	0.434762	65.871390	85.014985	
0.001000	0.856747	0.417383	65.712775	84.615385	
0.000100	0.848949	0.419032	66.624810	84.715285	
0.000100	0.854821	0.418614	65.957306	84.915085	
0.000100	0.848284	0.420781	66.955257	84.715285	
0.000100	0.841869	0.415376	66.783425	84.715285	
0.000100	0.841517	0.419673	66.955257	85.014985	
0.000100	0.837359	0.418849	66.902386	84.615385	
0.000100	0.836915	0.415888	67.061001	84.915085	
0.000100	0.834311	0.409057	67.087436	85.014985	
0.000100	0.839310	0.411770	67.133699	84.915085	
0.000100	0.835073	0.420468	66.902386	85.314685	
0.000010	0.836742	0.409511	67.094045	85.414585	
0.000010	0.842799	0.420610	66.393497	84.815185	
0.000010	0.832534	0.414772	67.298923	85.014985	
0.000010	0.837958	0.417861	66.942040	84.815185	
0.000010	0.834617	0.415343	67.100654	84.915085	
