group,model,seed,metric,value
A,resnet18,123,balanced_accuracy,0.7648633427670182
A,resnet18,123,macro_precision,0.8341297587296413
A,resnet18,123,macro_recall,0.7648633427670182
A,resnet18,123,macro_f1,0.7916081725115564
A,resnet18,123,macro_auc_ovr,0.9738281187992347
A,resnet18,2024,accuracy,0.8811188811188811
A,resnet18,2024,balanced_accuracy,0.7573490040771583
A,resnet18,2024,macro_precision,0.8031910124492102
A,resnet18,2024,macro_recall,0.7573490040771583
A,resnet18,2024,macro_f1,0.7787408189890982
A,resnet18,2024,macro_auc_ovr,0.9750045048306129
A,resnet18,3407,accuracy,0.8761238761238761
A,resnet18,3407,balanced_accuracy,0.7411425195547677
A,resnet18,3407,macro_precision,0.8315744659603224
A,resnet18,3407,macro_recall,0.7411425195547677
A,resnet18,3407,macro_f1,0.776950406207346
A,resnet18,3407,macro_auc_ovr,0.973614634406224
A,resnet18,7777,accuracy,0.8751248751248751
A,resnet18,7777,balanced_accuracy,0.7229053967554256
A,resnet18,7777,macro_precision,0.8123017301381569
A,resnet18,7777,macro_recall,0.7229053967554256
A,resnet18,7777,macro_f1,0.7521124332830601
A,resnet18,7777,macro_auc_ovr,0.9762651056259763
A,resnet50,42,accuracy,0.8901098901098901
A,resnet50,42,balanced_accuracy,0.7497821351890803
A,resnet50,42,macro_precision,0.8803813219783178
A,resnet50,42,macro_recall,0.7497821351890803
A,resnet50,42,macro_f1,0.800187444166414
A,resnet50,42,macro_auc_ovr,0.978221005078259
A,resnet50,123,accuracy,0.8941058941058941
A,resnet50,123,balanced_accuracy,0.765948926008618
A,resnet50,123,macro_precision,0.8465296020039403
A,resnet50,123,macro_recall,0.765948926008618
A,resnet50,123,macro_f1,0.7949181004935274
A,resnet50,123,macro_auc_ovr,0.9852609146260273
A,resnet50,2024,accuracy,0.8821178821178821
A,resnet50,2024,balanced_accuracy,0.7613832214507436
A,resnet50,2024,macro_precision,0.8172455150399747
A,resnet50,2024,macro_recall,0.7613832214507436
A,resnet50,2024,macro_f1,0.784996895891516
A,resnet50,2024,macro_auc_ovr,0.982858354062608
A,resnet50,3407,accuracy,0.8891108891108891
A,resnet50,3407,balanced_accuracy,0.7738119095056769
A,resnet50,3407,macro_precision,0.8253559322999762
A,resnet50,3407,macro_recall,0.7738119095056769
A,resnet50,3407,macro_f1,0.7978571845345435
A,resnet50,3407,macro_auc_ovr,0.9843548033638151
A,resnet50,7777,accuracy,0.8981018981018981
A,resnet50,7777,balanced_accuracy,0.7842285028061449
A,resnet50,7777,macro_precision,0.8563413467610871
A,resnet50,7777,macro_recall,0.7842285028061449
A,resnet50,7777,macro_f1,0.8092326395547771
A,resnet50,7777,macro_auc_ovr,0.9849569657229288
A,efficientnet_b0,42,accuracy,0.8551448551448552
A,efficientnet_b0,42,balanced_accuracy,0.6907372015169574
A,efficientnet_b0,42,macro_precision,0.764356801182547
A,efficientnet_b0,42,macro_recall,0.6907372015169574
A,efficientnet_b0,42,macro_f1,0.7149811534884318
A,efficientnet_b0,42,macro_auc_ovr,0.9662680114503629
A,efficientnet_b0,123,accuracy,0.8511488511488512
A,efficientnet_b0,123,balanced_accuracy,0.6383908555403321
A,efficientnet_b0,123,macro_precision,0.7616532861444097
A,efficientnet_b0,123,macro_recall,0.6383908555403321
A,efficientnet_b0,123,macro_f1,0.6792331868758302
A,efficientnet_b0,123,macro_auc_ovr,0.9687542112371551
A,efficientnet_b0,2024,accuracy,0.8671328671328671
A,efficientnet_b0,2024,balanced_accuracy,0.7047138593962524
A,efficientnet_b0,2024,macro_precision,0.8025120604147917
A,efficientnet_b0,2024,macro_recall,0.7047138593962524
A,efficientnet_b0,2024,macro_f1,0.7428725512210671
A,efficientnet_b0,2024,macro_auc_ovr,0.9708259104462785
A,efficientnet_b0,3407,accuracy,0.8591408591408591
A,efficientnet_b0,3407,balanced_accuracy,0.6732929377317423
A,efficientnet_b0,3407,macro_precision,0.7824480060587129
A,efficientnet_b0,3407,macro_recall,0.6732929377317423
A,efficientnet_b0,3407,macro_f1,0.7128836366683723
A,efficientnet_b0,3407,macro_auc_ovr,0.9695131010211137
A,efficientnet_b0,7777,accuracy,0.8601398601398601
A,efficientnet_b0,7777,balanced_accuracy,0.6883676027710258
A,efficientnet_b0,7777,macro_precision,0.7669090362125326
A,efficientnet_b0,7777,macro_recall,0.6883676027710258
A,efficientnet_b0,7777,macro_f1,0.7133046950268469
A,efficientnet_b0,7777,macro_auc_ovr,0.9736692405970999
B,resnet18,42,accuracy,0.8541458541458542
B,resnet18,42,balanced_accuracy,0.6745351569442816
B,resnet18,42,macro_precision,0.7095622762978415
B,resnet18,42,macro_recall,0.6745351569442816
B,resnet18,42,macro_f1,0.6883959731539103
B,resnet18,42,macro_auc_ovr,0.9714960838041566
B,resnet18,123,accuracy,0.8711288711288712
B,resnet18,123,balanced_accuracy,0.6885912367545527
B,resnet18,123,macro_precision,0.7983734243736237
B,resnet18,123,macro_recall,0.6885912367545527
B,resnet18,123,macro_f1,0.7295385980283313
B,resnet18,123,macro_auc_ovr,0.9755218241713219
B,resnet18,2024,accuracy,0.8681318681318682
B,resnet18,2024,balanced_accuracy,0.7025757353226518
B,resnet18,2024,macro_precision,0.7814950321006744
B,resnet18,2024,macro_recall,0.7025757353226518
B,resnet18,2024,macro_f1,0.724903662714048
B,resnet18,2024,macro_auc_ovr,0.9735645883581877
B,resnet18,3407,accuracy,0.8691308691308691
B,resnet18,3407,balanced_accuracy,0.6953554224629416
B,resnet18,3407,macro_precision,0.7575728362623877
B,resnet18,3407,macro_recall,0.6953554224629416
B,resnet18,3407,macro_f1,0.7182452729269607
B,resnet18,3407,macro_auc_ovr,0.971905718545412
B,resnet18,7777,accuracy,0.8641358641358642
B,resnet18,7777,balanced_accuracy,0.6847807690241486
B,resnet18,7777,macro_precision,0.7822557676619761
B,resnet18,7777,macro_recall,0.6847807690241486
B,resnet18,7777,macro_f1,0.7115855363222471
B,resnet18,7777,macro_auc_ovr,0.9708728251564722
B,resnet50,42,accuracy,0.8911088911088911
B,resnet50,42,balanced_accuracy,0.7554437684856927
B,resnet50,42,macro_precision,0.848746047724793
B,resnet50,42,macro_recall,0.7554437684856927
B,resnet50,42,macro_f1,0.779629765650998
B,resnet50,42,macro_auc_ovr,0.981485652562359
B,resnet50,123,accuracy,0.8931068931068931
B,resnet50,123,balanced_accuracy,0.7740255898538794
B,resnet50,123,macro_precision,0.8043298028737633
B,resnet50,123,macro_recall,0.7740255898538794
B,resnet50,123,macro_f1,0.7838376830396697
B,resnet50,123,macro_auc_ovr,0.9774167402655233
B,resnet50,2024,accuracy,0.8931068931068931
B,resnet50,2024,balanced_accuracy,0.7562994583123247
B,resnet50,2024,macro_precision,0.8152245547508018
B,resnet50,2024,macro_recall,0.7562994583123247
B,resnet50,2024,macro_f1,0.7820931615308974
B,resnet50,2024,macro_auc_ovr,0.9802293303277646
B,resnet50,3407,accuracy,0.9020979020979021
B,resnet50,3407,balanced_accuracy,0.7636638503022963
B,resnet50,3407,macro_precision,0.8297156415929462
B,resnet50,3407,macro_recall,0.7636638503022963
B,resnet50,3407,macro_f1,0.7886278906119747
B,resnet50,3407,macro_auc_ovr,0.9836494211361492
B,resnet50,7777,accuracy,0.903096903096903
B,resnet50,7777,balanced_accuracy,0.7752377479138797
B,resnet50,7777,macro_precision,0.8377835419882239
B,resnet50,7777,macro_recall,0.7752377479138797
B,resnet50,7777,macro_f1,0.7984604391367316
