Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.001000	1.759959	1.359942	28.953488	51.239669	
0.001000	1.334172	0.994318	51.279070	65.289257	
0.001000	1.065838	0.805275	62.906977	71.074379	
0.001000	0.919718	0.683651	67.034884	73.553719	
0.001000	0.781701	0.665438	72.558139	75.206609	
0.001000	0.738149	0.513552	74.244186	81.818180	
0.001000	0.631146	0.499331	77.267442	84.297519	
0.001000	0.595583	0.459220	79.476744	85.123967	
0.001000	0.550996	0.528309	80.581395	82.644626	
0.001000	0.495883	0.516171	82.383721	82.644626	
0.001000	0.487426	0.444481	83.255814	83.471074	
0.001000	0.426789	0.464545	84.534884	83.471073	
0.001000	0.417632	0.444772	84.883721	86.776859	
0.001000	0.403337	0.478781	85.523256	83.471073	
0.001000	0.380720	0.432015	85.755814	84.297520	
0.000100	0.342530	0.409994	87.906977	86.776860	
0.000100	0.334843	0.395742	87.965116	87.603306	
0.000100	0.336822	0.404257	89.418605	86.776859	
0.000100	0.338350	0.395058	88.720930	88.429753	
0.000100	0.334676	0.400872	88.081395	86.776860	
0.000100	0.301001	0.400989	90.000000	88.429753	
0.000100	0.295073	0.393512	90.348837	87.603306	
0.000100	0.312840	0.383252	90.232558	90.082646	
0.000100	0.326045	0.392631	89.127907	88.429753	
0.000100	0.305006	0.404408	90.406977	88.429753	
0.000010	0.295364	0.408634	90.232558	87.603306	
0.000010	0.329950	0.406499	89.011628	88.429752	
0.000010	0.298409	0.399318	89.709302	88.429753	
0.000010	0.290998	0.399551	90.348837	88.429753	
0.000010	0.303600	0.392845	89.709302	88.429753	
