Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.001000	0.621995	0.855930	74.290909	60.000000	
0.001000	0.379971	0.786708	84.963636	62.666667	
0.001000	0.346712	0.763172	86.163636	65.333333	
0.001000	0.305743	0.680031	87.600000	68.666667	
0.001000	0.291247	0.694457	88.727273	69.333334	
0.001000	0.267015	0.690396	89.254545	67.333333	
0.001000	0.260555	0.750198	89.436364	70.666667	
0.001000	0.246172	0.629098	90.018182	76.000000	
0.001000	0.247551	0.713782	90.000000	68.666667	
0.001000	0.222015	0.649622	90.818182	72.666667	
0.001000	0.225303	0.680271	90.618182	71.999999	
0.001000	0.213103	0.631883	91.454545	74.666667	
0.001000	0.201381	0.665599	91.690909	72.666666	
0.001000	0.201169	0.676156	92.036364	72.666667	
0.001000	0.189589	0.648986	92.290909	74.666666	
0.000100	0.184962	0.596721	92.963636	76.666666	
0.000100	0.178088	0.589246	92.872727	77.333333	
0.000100	0.176834	0.600112	92.800000	75.999999	
0.000100	0.172669	0.600636	93.254545	77.333334	
0.000100	0.179428	0.599310	92.509091	76.000000	
0.000100	0.167126	0.625373	93.545455	75.333333	
0.000100	0.160106	0.624980	93.672727	76.000000	
0.000100	0.163062	0.619878	93.836364	75.333333	
0.000100	0.178603	0.611263	92.781818	77.333333	
0.000100	0.158246	0.614417	94.000000	78.000000	
0.000010	0.164021	0.617422	93.254545	74.666666	
0.000010	0.162536	0.615013	93.509091	76.000000	
0.000010	0.157876	0.614952	94.072727	76.000000	
0.000010	0.168352	0.608933	93.654545	75.333333	
0.000010	0.163731	0.612729	93.618182	76.000000	
