Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.001000	1.928107	1.738573	18.662791	39.669422	
0.001000	1.752061	1.487649	34.709302	60.330578	
0.001000	1.594264	1.304051	46.337209	62.809917	
0.001000	1.481790	1.161254	53.604651	68.595041	
0.001000	1.384182	1.052509	55.523256	68.595041	
0.001000	1.309343	0.950036	58.372093	69.421488	
0.001000	1.250882	0.896604	58.837209	69.421487	
0.001000	1.192266	0.840567	62.209302	71.074380	
0.001000	1.143305	0.806734	62.732558	72.727273	
0.001000	1.084374	0.766161	63.953488	75.206612	
0.001000	1.051532	0.741721	63.837209	75.206613	
0.001000	1.018443	0.720343	65.523256	74.380166	
0.001000	0.977573	0.687026	68.372093	78.512395	
0.001000	0.942445	0.663881	68.139535	78.512395	
0.001000	0.912661	0.659386	68.720930	76.859502	
0.000100	0.874872	0.663465	71.104651	78.512395	
0.000100	0.865450	0.652340	70.988372	77.685948	
0.000100	0.866149	0.651062	70.639535	76.859502	
0.000100	0.864069	0.662069	72.034884	77.685951	
0.000100	0.878483	0.655641	70.116279	77.685949	
0.000100	0.872624	0.647263	70.406977	76.859505	
0.000100	0.853447	0.645336	71.744186	77.685951	
0.000100	0.868381	0.641608	70.813954	78.512395	
0.000100	0.863802	0.642395	71.744186	76.859505	
0.000100	0.861010	0.643967	71.104651	76.859505	
0.000010	0.859649	0.637869	70.697674	78.512395	
0.000010	0.849564	0.634522	72.325581	78.512395	
0.000010	0.834166	0.639982	72.267442	78.512395	
0.000010	0.841337	0.638075	71.162791	79.338841	
0.000010	0.840449	0.638599	72.848837	79.338841	
