"model","metric","group_1","group_2","n","mean_difference","cohen_dz","p_raw","p_wilcoxon","p_holm"
"unet","mDice","ArSDM","T2I-Adapter","5","0.022969658215840606","0.9788894400562689","0.09381104487092927","0.125","0.5628662692255756"
"unet","mDice","ArSDM","baseline","5","0.05967226537068682","1.63906281123141","0.02148442157734268","0.0625","0.28245132352742547"
"unet","mDice","ArSDM","flow","5","-0.006488463560740199","-0.35151314963173647","0.47581212222942265","0.625","1.0"
"unet","mDice","Controlnet","DFMGAN","5","0.002424862543741901","0.26888058334794157","0.5800945895096721","0.8125","1.0"
"unet","mDice","Controlnet","Siamese","5","-0.01353486124674479","-1.19242469888891","0.056018898297914","0.0625","0.424923621947602"
"unet","mDice","Controlnet","T2I-Adapter","5","0.006642923037211079","0.285313188818239","0.5581798170178798","0.625","1.0"
"unet","mDice","Controlnet","baseline","5","0.043345530192057294","1.3568375569133626","0.03862942017705473","0.125","0.424923621947602"
"unet","mDice","Controlnet","flow","5","-0.022815198739369724","-1.7877246547840164","0.016164024565906453","0.0625","0.25862439305450324"
"unet","mDice","DFMGAN","Siamese","5","-0.015959723790486692","-1.2746032427293423","0.04639113540984833","0.125","0.424923621947602"
"unet","mDice","DFMGAN","T2I-Adapter","5","0.004218060493469178","0.23273343078334324","0.6302562403021357","0.8125","1.0"
"unet","mDice","DFMGAN","baseline","5","0.04092066764831539","1.327325657579212","0.041226334687823406","0.125","0.424923621947602"
"unet","mDice","DFMGAN","flow","5","-0.025240061283111626","-1.7360317178967044","0.01781275980675143","0.0625","0.26719139710127143"
"unet","mDice","Siamese","T2I-Adapter","5","0.02017778428395587","1.345841316493159","0.03957401566719501","0.0625","0.424923621947602"
"unet","mDice","Siamese","baseline","5","0.05688039143880208","2.4743993933447244","0.0052145307033035805","0.0625","0.09907608336276803"
"unet","mDice","Siamese","flow","5","-0.009280337492624935","-2.093735229412538","0.009435533501206362","0.0625","0.16983960302171452"
"unet","mDice","T2I-Adapter","baseline","5","0.03670260715484621","1.6711996079837692","0.020175094537673247","0.0625","0.28245132352742547"
"unet","mDice","T2I-Adapter","flow","5","-0.029458121776580803","-1.9513280206091397","0.012030977250100798","0.0625","0.20452661325171356"
"unet","mDice","baseline","flow","5","-0.06616072893142702","-2.760298974806081","0.0034991869218467175","0.0625","0.07348292535878106"
"unet","mIoU","ArSDM","Controlnet","5","0.014636077404022197","1.1480598008291816","0.062166542593935","0.125","0.5207461890216126"
"unet","mIoU","ArSDM","DFMGAN","5","0.02522868124643962","3.1785267621375235","0.0020704303687055763","0.0625","0.043479037742817105"
"unet","mIoU","ArSDM","Siamese","5","-0.0016097849210103376","-0.07469396132188076","0.8754571275732096","0.8125","1.0"
"unet","mIoU","ArSDM","T2I-Adapter","5","0.024201638619105025","0.8514494583817356","0.12965455863259728","0.1875","0.6489481934916425"
"unet","mIoU","ArSDM","baseline","5","0.06956137863794962","1.5946383400358104","0.02346547995327481","0.0625","0.32499332634041245"
"unet","mIoU","ArSDM","flow","5","-0.00983427810668942","-0.44502818002051964","0.3760040946680978","0.4375","1.0"
"unet","mIoU","Controlnet","DFMGAN","5","0.010592603842417425","0.9223323810938301","0.10815803224860708","0.125","0.6489481934916425"
