Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.001000	1.059784	0.778049	68.347086	71.728272	
0.001000	0.544705	0.665456	82.548994	75.224775	
0.001000	0.444553	0.613687	84.876225	77.222777	
0.001000	0.397683	0.589565	86.133316	78.021978	
0.001000	0.369196	0.554632	86.855338	79.220779	
0.001000	0.349276	0.530117	87.590253	80.019980	
0.001000	0.329173	0.516947	88.531460	80.619381	
0.001000	0.310212	0.498621	89.002063	80.819181	
0.001000	0.300628	0.483485	89.130995	83.416583	
0.001000	0.287473	0.464923	89.724085	83.716284	
0.001000	0.283347	0.456367	89.814337	83.616384	
0.001000	0.273003	0.443692	90.304281	85.114885	
0.001000	0.263705	0.442556	90.729758	85.014985	
0.001000	0.259445	0.420765	90.684631	84.515485	
0.001000	0.252370	0.430327	90.903816	84.915085	
0.000100	0.245061	0.423970	91.206808	85.514486	
0.000100	0.235268	0.419760	91.522692	85.314685	
0.000100	0.241722	0.416719	91.367973	85.614386	
0.000100	0.238306	0.411638	91.329293	85.614386	
0.000100	0.234843	0.417410	91.509799	85.514486	
0.000100	0.234259	0.417905	91.471119	86.113886	
0.000100	0.235052	0.409588	91.342187	86.013986	
0.000100	0.230020	0.414067	91.664518	85.314685	
0.000100	0.237295	0.417915	91.393760	85.214785	
0.000100	0.234174	0.406031	91.632285	85.714286	
0.000010	0.231638	0.411966	91.664518	85.714286	
0.000010	0.232913	0.408811	91.612945	85.914086	
0.000010	0.232739	0.412189	91.670964	85.914086	
0.000010	0.231381	0.407649	91.825683	85.714286	
0.000010	0.227862	0.411632	91.735431	85.614386	
