Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.001000	1.107589	0.816271	64.952571	71.928072	
0.001000	0.827886	0.725504	71.405392	75.324675	
0.001000	0.752713	0.664665	73.327509	77.322677	
0.001000	0.706795	0.638881	75.324513	77.122877	
0.001000	0.662020	0.593379	76.772341	79.120879	
0.001000	0.635245	0.570599	77.670994	80.419580	
0.001000	0.600741	0.529042	78.819271	80.819181	
0.001000	0.582071	0.517379	78.731902	81.818182	
0.001000	0.552927	0.503714	79.880180	82.517483	
0.001000	0.538852	0.484446	80.678982	82.417583	
0.001000	0.523769	0.464945	80.841238	82.917083	
0.001000	0.502324	0.468530	82.064403	83.516483	
0.001000	0.483921	0.447610	82.413879	84.415585	
0.001000	0.463328	0.444338	82.825761	84.715285	
0.001000	0.456415	0.431021	83.225162	84.715285	
0.000100	0.443990	0.434621	83.861707	84.315684	
0.000100	0.446433	0.428549	83.924114	84.815185	
0.000100	0.438169	0.434588	84.410884	84.215784	
0.000100	0.440097	0.425048	84.011483	84.015984	
0.000100	0.432331	0.428077	84.348477	84.315684	
0.000100	0.435895	0.426830	83.861707	84.415585	
0.000100	0.438868	0.422174	83.824264	84.415584	
0.000100	0.439002	0.427189	83.786820	84.715285	
0.000100	0.429584	0.432056	84.972541	84.515485	
0.000100	0.429984	0.423612	84.485771	84.615385	
0.000010	0.425740	0.422781	84.535696	84.715285	
0.000010	0.428127	0.424636	84.261108	85.014985	
0.000010	0.432713	0.419661	84.286071	84.715285	
0.000010	0.433415	0.424147	84.323515	84.515484	
0.000010	0.432294	0.422728	84.161258	84.315685	
