Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.001000	1.163350	0.661009	55.817466	75.924076	
0.001000	1.009514	0.553200	61.431385	79.720280	
0.001000	0.954652	0.520564	63.552200	82.017982	
0.001000	0.923452	0.513262	65.489166	81.118881	
0.001000	0.905021	0.485797	66.093237	83.016983	
0.001000	0.868914	0.462789	66.697308	83.016983	
0.001000	0.857008	0.447298	68.043336	84.215784	
0.001000	0.835623	0.443737	68.634274	83.316683	
0.001000	0.816980	0.431559	69.533815	85.514486	
0.001000	0.793209	0.449218	70.663165	84.815185	
0.001000	0.770741	0.415053	71.726855	85.314685	
0.001000	0.753701	0.424809	72.265266	84.015984	
0.001000	0.737879	0.406310	72.521339	86.113886	
0.001000	0.708923	0.438254	74.313854	84.815185	
0.001000	0.705025	0.397573	74.235062	86.413586	
0.000100	0.659434	0.389389	76.526592	87.312687	
0.000100	0.646319	0.380274	76.822062	87.812188	
0.000100	0.633815	0.380024	77.340775	86.913087	
0.000100	0.632605	0.378407	77.380171	87.512488	
0.000100	0.624862	0.381250	77.905450	87.412587	
0.000100	0.628310	0.374431	77.353907	87.612388	
0.000100	0.625852	0.370667	77.590282	87.512488	
0.000100	0.614029	0.372399	78.273145	87.812188	
0.000100	0.616467	0.379348	78.108995	87.712288	
0.000100	0.619330	0.381943	77.931714	86.813187	
0.000010	0.615363	0.378193	77.892318	87.212787	
0.000010	0.607505	0.374339	78.338805	87.612388	
0.000010	0.610783	0.372431	78.122127	87.912088	
0.000010	0.605718	0.372210	78.450427	87.912088	
0.000010	0.604343	0.370988	78.437295	87.412587	
