Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.001000	0.851978	0.914496	64.950000	60.000000	
0.001000	0.693390	0.751826	69.850000	70.000000	
0.001000	0.655507	0.852119	72.400000	62.666666	
0.001000	0.636140	0.760203	72.950000	66.666666	
0.001000	0.589772	0.666631	75.300000	71.333334	
0.001000	0.567959	0.644232	77.050000	76.000000	
0.001000	0.560250	0.606978	76.250000	74.000000	
0.001000	0.559122	0.697961	76.550000	68.666666	
0.001000	0.515810	0.617915	78.800000	75.333333	
0.001000	0.480791	0.601402	79.250000	74.000000	
0.001000	0.499671	0.668913	78.700000	74.000000	
0.001000	0.478674	0.634581	80.300000	74.000000	
0.001000	0.459181	0.599515	80.400000	74.666666	
0.001000	0.446791	0.602496	81.550000	76.666667	
0.001000	0.423567	0.593739	82.950000	76.000000	
0.000100	0.416228	0.580317	83.050000	76.666667	
0.000100	0.414663	0.571722	83.250000	75.333333	
0.000100	0.407033	0.590256	84.500000	76.666667	
0.000100	0.399580	0.577051	84.050000	78.000000	
0.000100	0.395727	0.578022	83.900000	76.666667	
0.000100	0.407339	0.591507	82.800000	77.333333	
0.000100	0.398265	0.580505	83.500000	77.333333	
0.000100	0.392312	0.583692	84.200000	77.333333	
0.000100	0.411115	0.571884	83.550000	77.333333	
0.000100	0.380306	0.571899	84.750000	77.333333	
0.000010	0.380452	0.575377	84.650000	78.000000	
0.000010	0.381611	0.579653	85.100000	78.000000	
0.000010	0.393445	0.576819	83.100000	78.000000	
0.000010	0.392292	0.580927	84.200000	77.333333	
0.000010	0.396833	0.578973	84.600000	78.000000	
