Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.001000	0.896407	0.673907	69.033949	76.323676	
0.001000	0.660638	0.592138	76.497753	78.021978	
0.001000	0.586622	0.537540	78.856715	81.018981	
0.001000	0.546230	0.496314	80.479281	82.617383	
0.001000	0.504852	0.486802	81.914628	81.818182	
0.001000	0.480401	0.491956	83.087868	82.217782	
0.001000	0.453087	0.456944	83.412381	82.817183	
0.001000	0.435090	0.449048	84.211183	83.716284	
0.001000	0.419784	0.454488	84.672991	83.416583	
0.001000	0.398114	0.441560	85.683974	85.014985	
0.001000	0.387298	0.422863	85.821268	84.715285	
0.001000	0.362163	0.416616	86.357963	84.315684	
0.001000	0.353919	0.431187	87.069396	85.014985	
0.001000	0.336522	0.408214	87.543684	84.515485	
0.001000	0.329747	0.426532	88.005492	85.514486	
0.000100	0.300285	0.399037	88.879181	85.714286	
0.000100	0.286069	0.393349	89.915127	85.714286	
0.000100	0.285288	0.395505	89.840240	85.814186	
0.000100	0.285944	0.396430	89.765352	85.614386	
0.000100	0.283059	0.395080	89.802796	85.714286	
0.000100	0.286190	0.393822	89.690464	85.914086	
0.000100	0.274487	0.392435	90.252122	85.714286	
0.000100	0.285903	0.394263	89.365951	85.914086	
0.000100	0.271570	0.396596	90.327009	85.814186	
0.000100	0.275902	0.399880	90.351972	86.013986	
0.000010	0.272678	0.400317	90.102346	85.614386	
0.000010	0.274700	0.400618	90.152272	85.814186	
0.000010	0.281870	0.395332	89.727908	85.714286	
0.000010	0.265345	0.398229	90.414378	85.414586	
0.000010	0.275708	0.392583	90.139790	85.614386	
