Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.001000	1.823822	1.400082	24.302326	47.107439	
0.001000	1.543060	1.022378	39.418605	66.115702	
0.001000	1.380142	0.801319	44.534884	76.033058	
0.001000	1.288555	0.684713	49.186046	81.818181	
0.001000	1.220779	0.653302	50.116279	82.644627	
0.001000	1.162086	0.605412	52.209302	78.512398	
0.001000	1.118249	0.541470	54.069767	80.991734	
0.001000	1.115647	0.575400	54.534884	79.338842	
0.001000	1.106709	0.521998	54.302326	82.644626	
0.001000	1.057892	0.510523	56.511628	83.471074	
0.001000	1.036335	0.492380	58.139535	83.471074	
0.001000	1.012803	0.478460	58.604651	82.644627	
0.001000	1.000271	0.461041	59.011628	84.297521	
0.001000	0.980181	0.508784	59.534884	82.644628	
0.001000	0.960419	0.420217	60.058140	84.297521	
0.000100	0.967746	0.399807	60.639535	85.123967	
0.000100	0.960146	0.404396	60.872093	85.950414	
0.000100	0.928922	0.397153	61.976744	86.776860	
0.000100	0.966362	0.395303	60.930233	85.950414	
0.000100	0.934649	0.406284	61.976744	85.123967	
0.000100	0.938290	0.396951	61.511628	87.603307	
0.000100	0.937414	0.384331	62.383721	88.429753	
0.000100	0.916613	0.390010	64.011628	87.603307	
0.000100	0.951579	0.390323	61.802325	86.776860	
0.000100	0.942469	0.383145	62.034884	87.603307	
0.000010	0.929770	0.378046	62.151163	86.776860	
0.000010	0.932152	0.377131	63.197674	86.776860	
0.000010	0.917630	0.375912	62.267442	86.776860	
0.000010	0.946324	0.375054	61.511628	86.776860	
0.000010	0.928305	0.372209	61.802326	87.603307	
