Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.001000	1.665277	1.292521	41.046512	53.719009	
0.001000	1.038050	0.928481	69.767442	63.636364	
0.001000	0.734606	0.738270	75.813954	66.115702	
0.001000	0.585981	0.752054	81.162791	71.900827	
0.001000	0.493760	0.620221	83.197674	76.033058	
0.001000	0.416161	0.563983	85.465116	76.033057	
0.001000	0.395110	0.561403	86.453488	77.685951	
0.001000	0.357211	0.507300	88.430233	79.338844	
0.001000	0.303278	0.488204	90.465116	79.338843	
0.001000	0.270193	0.470785	91.162791	80.991734	
0.001000	0.256979	0.462476	91.511628	76.859505	
0.001000	0.232278	0.447961	91.686046	84.297520	
0.001000	0.227491	0.411068	92.325581	85.950413	
0.001000	0.209986	0.488446	92.790698	77.685949	
0.001000	0.196905	0.392968	94.360465	82.644627	
0.000100	0.200526	0.380728	93.779070	80.991734	
0.000100	0.179452	0.368478	94.418605	82.644627	
0.000100	0.189265	0.354769	93.662791	85.123967	
0.000100	0.187437	0.355960	94.011628	83.471074	
0.000100	0.159740	0.358535	94.941861	84.297520	
0.000100	0.170969	0.358920	94.476744	85.950413	
0.000100	0.157167	0.347263	95.465116	84.297520	
0.000100	0.147514	0.355599	95.581395	84.297520	
0.000100	0.169544	0.350272	94.127907	84.297520	
0.000100	0.178355	0.345425	94.069767	85.950412	
0.000010	0.169958	0.356131	94.069767	85.123967	
0.000010	0.166081	0.338969	94.418605	85.123967	
0.000010	0.150827	0.337175	95.116279	85.123966	
0.000010	0.150030	0.349602	95.348837	85.123966	
0.000010	0.155133	0.353248	95.174418	85.123966	
