Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.001000	0.891173	0.696063	69.233650	74.325674	
0.001000	0.671198	0.590556	75.673989	77.122877	
0.001000	0.589072	0.520492	78.369945	80.919081	
0.001000	0.542313	0.497476	79.905142	80.319680	
0.001000	0.504838	0.463676	81.640040	82.417583	
0.001000	0.486730	0.458434	82.501248	83.416584	
0.001000	0.464312	0.442700	83.062906	83.816184	
0.001000	0.446037	0.459652	83.774338	83.316684	
0.001000	0.418658	0.450061	84.610584	83.616384	
0.001000	0.403482	0.441194	84.660509	84.315684	
0.001000	0.393652	0.413801	85.534199	84.815185	
0.001000	0.372980	0.437589	86.532701	83.916084	
0.001000	0.356139	0.424375	86.869695	84.715285	
0.001000	0.344804	0.419069	87.680979	84.715285	
0.001000	0.324899	0.405079	88.142786	87.212787	
0.000100	0.298010	0.384008	89.378432	86.513487	
0.000100	0.290719	0.387166	89.802796	86.313686	
0.000100	0.290130	0.388450	89.565652	86.313686	
0.000100	0.287610	0.383892	89.615577	86.613387	
0.000100	0.286370	0.383489	89.790315	86.713287	
0.000100	0.284495	0.378781	90.264603	87.112887	
0.000100	0.286709	0.377937	89.877683	86.513487	
0.000100	0.281636	0.384940	89.915127	86.813187	
0.000100	0.281334	0.384215	90.139790	87.112887	
0.000100	0.280489	0.381912	90.214678	87.012987	
0.000010	0.281007	0.383205	89.990015	86.813187	
0.000010	0.279212	0.383999	90.239641	87.312687	
0.000010	0.270136	0.374874	90.302047	87.712288	
0.000010	0.273977	0.383223	90.039940	87.112887	
0.000010	0.265264	0.386920	90.651523	86.813187	
