Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.001000	1.242647	0.798983	55.951375	70.529471	
0.001000	1.027143	0.708703	63.407658	74.425574	
0.001000	0.943371	0.649968	65.858415	76.723277	
0.001000	0.873661	0.595256	68.731717	79.120879	
0.001000	0.815735	0.559992	71.117467	80.219780	
0.001000	0.768209	0.544985	73.230189	79.620380	
0.001000	0.720041	0.512260	75.108886	81.218781	
0.001000	0.678592	0.491901	76.519535	82.317683	
0.001000	0.655204	0.471162	77.091595	82.517483	
0.001000	0.638233	0.484760	77.826172	81.918082	
0.001000	0.610755	0.458764	78.905285	82.917083	
0.001000	0.595654	0.448585	79.074303	83.716284	
0.001000	0.570041	0.431584	80.107911	84.215784	
0.001000	0.558995	0.420523	80.679971	84.715285	
0.001000	0.538278	0.421316	81.304037	84.215784	
0.000100	0.533188	0.407450	81.297536	85.214785	
0.000100	0.524812	0.409784	81.414549	85.214785	
0.000100	0.514367	0.408087	81.863096	84.815185	
0.000100	0.516893	0.414524	81.973607	84.615385	
0.000100	0.516337	0.406499	82.084119	84.715285	
0.000100	0.517395	0.403685	81.726581	84.815185	
0.000100	0.513845	0.401930	82.006111	85.314685	
0.000100	0.508091	0.399958	82.103621	85.014985	
0.000100	0.511209	0.404642	82.071117	85.114885	
0.000100	0.504002	0.403181	82.292141	85.214785	
0.000010	0.505897	0.402324	82.552168	84.915085	
0.000010	0.502470	0.408305	82.610674	85.014985	
0.000010	0.503501	0.406723	82.623675	84.615385	
0.000010	0.499958	0.401138	82.643178	85.114885	
0.000010	0.503103	0.395572	82.480660	85.214785	
