Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.001000	1.823881	1.406443	27.790698	52.892562	
0.001000	1.415336	0.959465	54.069767	72.727274	
0.001000	1.136760	0.758603	61.511628	79.338841	
0.001000	0.915241	0.657346	69.302326	81.818181	
0.001000	0.794714	0.582187	72.965116	81.818180	
0.001000	0.696752	0.523644	75.872093	81.818181	
0.001000	0.658472	0.514517	76.511628	80.991735	
0.001000	0.567449	0.469369	80.755814	85.123966	
0.001000	0.526581	0.460713	81.686046	86.776859	
0.001000	0.480569	0.405852	84.593023	85.950413	
0.001000	0.437966	0.457294	85.523256	84.297520	
0.001000	0.393192	0.512088	86.569767	80.165291	
0.001000	0.375885	0.421391	87.441861	86.776860	
0.001000	0.336639	0.419828	88.779070	83.471075	
0.001000	0.346269	0.355315	87.790698	85.950413	
0.000100	0.306004	0.321945	88.488372	89.256200	
0.000100	0.297246	0.323264	89.767442	89.256199	
0.000100	0.301658	0.315998	89.302326	88.429753	
0.000100	0.309236	0.322722	90.290698	90.082646	
0.000100	0.321996	0.324192	88.837209	90.082646	
0.000100	0.290760	0.325276	90.930232	89.256199	
0.000100	0.288576	0.314795	90.406977	89.256199	
0.000100	0.304669	0.314163	90.639535	88.429753	
0.000100	0.280304	0.316444	90.872093	89.256199	
0.000100	0.286038	0.319172	90.116279	89.256199	
0.000010	0.275534	0.316617	91.220930	88.429753	
0.000010	0.293476	0.318413	90.813953	87.603306	
0.000010	0.286293	0.312442	91.337209	89.256199	
0.000010	0.284925	0.318200	90.872093	88.429753	
0.000010	0.300847	0.318606	90.290698	87.603306	
