Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.001000	1.067301	0.654375	60.826887	75.724276	
0.001000	0.829232	0.557288	71.234480	79.920080	
0.001000	0.711359	0.520693	75.485926	80.519481	
0.001000	0.638532	0.534949	77.871677	80.219780	
0.001000	0.590130	0.518489	79.568355	80.519481	
0.001000	0.552460	0.481016	80.835988	82.517482	
0.001000	0.521699	0.450758	81.603068	84.315684	
0.001000	0.506410	0.457190	82.220633	83.416584	
0.001000	0.482520	0.451406	83.078723	83.516484	
0.001000	0.454842	0.422315	84.073328	84.815185	
0.001000	0.443379	0.407567	84.326854	84.915085	
0.001000	0.434742	0.413937	84.885913	84.015984	
0.001000	0.419327	0.399275	85.373464	85.214785	
0.001000	0.393381	0.410376	86.088539	85.414586	
0.001000	0.378299	0.418776	86.699603	85.014985	
0.000100	0.355056	0.391764	87.804719	86.113886	
0.000100	0.339883	0.372617	88.090750	85.614386	
0.000100	0.338231	0.373533	88.441786	86.613387	
0.000100	0.326897	0.367377	88.415784	87.612388	
0.000100	0.333007	0.367558	88.123253	87.312687	
0.000100	0.323823	0.374522	88.506793	87.212787	
0.000100	0.320433	0.366808	88.883833	87.812188	
0.000100	0.321441	0.377653	88.786323	87.012987	
0.000100	0.318446	0.371265	88.851329	87.312687	
0.000100	0.319406	0.370895	88.870831	87.512488	
0.000010	0.314158	0.373031	88.812325	87.312687	
0.000010	0.317385	0.369546	88.935838	87.512488	
0.000010	0.315968	0.366712	88.948840	88.011988	
0.000010	0.321148	0.369772	88.688812	87.412587	
0.000010	0.304117	0.367303	89.423389	87.512488	
