Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.001000	1.132610	0.663226	57.524288	76.223776	
0.001000	0.980309	0.549961	62.771793	80.319680	
0.001000	0.928260	0.515999	65.230322	80.919081	
0.001000	0.894648	0.507527	66.651246	80.219780	
0.001000	0.876661	0.463024	67.232833	82.017982	
0.001000	0.845892	0.458656	68.237393	82.417582	
0.001000	0.816530	0.459365	69.658317	83.516483	
0.001000	0.799943	0.427879	70.233296	84.215784	
0.001000	0.771134	0.424149	71.244465	84.215784	
0.001000	0.753451	0.415933	72.315115	84.015984	
0.001000	0.730910	0.432045	73.471681	84.415584	
0.001000	0.716311	0.393867	73.570815	85.514486	
0.001000	0.695604	0.404625	74.443196	85.414585	
0.001000	0.680241	0.435116	74.998348	84.515485	
0.001000	0.661797	0.439114	76.088824	83.216783	
0.000100	0.622712	0.372863	77.853414	86.913087	
0.000100	0.614152	0.365371	78.104554	87.012987	
0.000100	0.603622	0.368721	78.302822	87.012987	
0.000100	0.596663	0.374502	78.970326	86.513487	
0.000100	0.596995	0.364253	78.877801	86.613387	
0.000100	0.589824	0.362507	78.778666	86.913087	
0.000100	0.589450	0.362150	78.831538	86.713287	
0.000100	0.586062	0.368277	79.300773	86.813187	
0.000100	0.586752	0.367827	79.062851	86.813187	
0.000100	0.582765	0.365122	79.419734	87.412587	
0.000010	0.574934	0.367868	79.584958	86.813187	
0.000010	0.577561	0.365655	79.763400	87.112887	
0.000010	0.575446	0.365806	79.426343	86.913087	
0.000010	0.572362	0.363457	79.809662	86.813187	
0.000010	0.577132	0.358997	79.426343	86.913087	
