Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.001000	1.187388	0.753539	60.331616	74.525475	
0.001000	0.787543	0.649260	71.924957	77.122877	
0.001000	0.687376	0.587783	74.124719	77.622378	
0.001000	0.629122	0.551034	76.337693	79.420580	
0.001000	0.590632	0.529946	77.500330	80.119880	
0.001000	0.570622	0.505383	77.923107	81.418582	
0.001000	0.539200	0.487678	79.244286	81.418582	
0.001000	0.525212	0.477181	79.818999	82.417583	
0.001000	0.512177	0.469213	80.129475	82.717283	
0.001000	0.491800	0.442433	80.935394	83.516484	
0.001000	0.483108	0.445101	81.080724	83.116883	
0.001000	0.469275	0.421473	81.325142	83.916084	
0.001000	0.461823	0.415766	82.025367	85.014985	
0.001000	0.454615	0.415470	82.065002	85.414586	
0.001000	0.444411	0.416794	82.705774	85.314685	
0.000100	0.424413	0.413217	83.617387	86.013986	
0.000100	0.426447	0.404709	83.432422	85.314685	
0.000100	0.421567	0.405135	83.485269	85.214785	
0.000100	0.424349	0.412418	83.247457	85.114885	
0.000100	0.431416	0.415244	83.280486	85.514486	
0.000100	0.417678	0.407895	83.828775	84.715285	
0.000100	0.425291	0.403757	83.333333	85.514486	
0.000100	0.423871	0.398594	83.775928	85.214785	
0.000100	0.419674	0.401593	83.769322	85.214785	
0.000100	0.414063	0.404651	84.020346	85.314685	
0.000010	0.417183	0.405980	83.498481	85.214785	
0.000010	0.413918	0.400746	83.808958	85.414586	
0.000010	0.411008	0.403610	84.026952	85.414585	
0.000010	0.412262	0.403921	83.822169	85.514486	
0.000010	0.417186	0.400311	83.465451	85.214785	
