Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.001000	1.251857	0.766817	51.589452	74.425575	
0.001000	1.062548	0.598489	57.438372	78.021978	
0.001000	1.014874	0.542419	59.335140	79.820180	
0.001000	0.982554	0.509405	60.921287	81.518481	
0.001000	0.959005	0.504531	61.681316	81.418581	
0.001000	0.933691	0.484600	62.884145	82.917083	
0.001000	0.915547	0.472350	63.188157	83.116883	
0.001000	0.896633	0.471354	63.987840	83.716284	
0.001000	0.890410	0.436049	64.324896	84.215784	
0.001000	0.875562	0.456269	64.410812	83.316683	
0.001000	0.859055	0.434997	65.369110	84.615385	
0.001000	0.842041	0.421923	65.844954	84.115884	
0.001000	0.836408	0.424049	66.287754	83.916084	
0.001000	0.824409	0.438836	66.452977	83.516484	
0.001000	0.808467	0.441716	67.510409	84.115884	
0.000100	0.775959	0.390644	68.838808	85.514486	
0.000100	0.775859	0.389048	68.759500	86.013986	
0.000100	0.768053	0.382603	68.832199	85.714286	
0.000100	0.760138	0.386463	69.248563	86.013986	
0.000100	0.759917	0.386168	69.479876	86.113886	
0.000100	0.756025	0.381189	69.433613	86.113886	
0.000100	0.758770	0.388445	69.374133	86.413586	
0.000100	0.762937	0.394031	69.136210	86.113886	
0.000100	0.751527	0.388117	69.777278	85.114885	
0.000100	0.760220	0.389207	69.585619	86.113886	
0.000010	0.746835	0.381625	69.883022	85.714286	
0.000010	0.755904	0.383389	69.724407	86.513487	
0.000010	0.754753	0.380934	69.975547	86.613387	
0.000010	0.748022	0.381400	70.134162	85.914086	
0.000010	0.752227	0.384044	69.823541	85.514486	
