Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.001000	0.797270	0.941231	69.545455	58.000000	
0.001000	0.501623	0.946423	81.781818	58.666667	
0.001000	0.418105	0.907950	84.527273	60.000000	
0.001000	0.386958	0.884715	84.981818	61.333334	
0.001000	0.344642	0.872208	86.290909	62.666667	
0.001000	0.329480	0.830773	86.818182	66.000000	
0.001000	0.317677	0.865906	87.454545	64.666666	
0.001000	0.307827	0.808239	87.327273	64.666667	
0.001000	0.294415	0.750218	88.345455	68.666667	
0.001000	0.280047	0.739791	88.836364	68.666666	
0.001000	0.274157	0.707361	89.218182	74.000000	
0.001000	0.261944	0.691518	89.454545	72.666666	
0.001000	0.261000	0.687084	89.236364	71.333333	
0.001000	0.245428	0.674520	90.618182	73.333333	
0.001000	0.245468	0.672846	90.000000	74.000000	
0.000100	0.238374	0.676402	90.145455	72.000000	
0.000100	0.238501	0.671178	89.963636	72.666666	
0.000100	0.239403	0.664211	90.381818	74.000000	
0.000100	0.241610	0.665172	90.472727	73.333333	
0.000100	0.250926	0.666694	89.854545	74.000000	
0.000100	0.240015	0.670403	90.636364	72.666666	
0.000100	0.237961	0.674413	90.236364	73.333333	
0.000100	0.231731	0.661162	90.963636	72.666666	
0.000100	0.231847	0.657184	91.090909	74.000000	
0.000100	0.241202	0.661988	90.254545	73.333333	
0.000010	0.238900	0.660191	90.800000	74.000000	
0.000010	0.231019	0.664792	90.836364	73.333333	
0.000010	0.236479	0.662700	90.472727	72.666666	
0.000010	0.233236	0.668643	90.600000	73.333333	
0.000010	0.235664	0.656516	90.636364	74.666666	
