Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.001000	1.909540	1.779895	21.104651	41.322314	
0.001000	1.740657	1.578944	37.500000	49.586775	
0.001000	1.601012	1.405505	44.709302	59.504132	
0.001000	1.465485	1.265411	51.918605	66.115703	
0.001000	1.366272	1.135720	54.069767	69.421489	
0.001000	1.272142	1.019702	56.220930	74.380164	
0.001000	1.212539	0.927129	57.441860	71.074381	
0.001000	1.159861	0.874350	57.848837	74.380163	
0.001000	1.106307	0.845367	60.930233	74.380163	
0.001000	1.067873	0.800939	62.267442	75.206610	
0.001000	1.026342	0.771648	63.953488	77.685949	
0.001000	0.976781	0.727336	64.534884	77.685949	
0.001000	0.938332	0.709178	65.930232	77.685949	
0.001000	0.916953	0.678023	66.976744	78.512395	
0.001000	0.884211	0.665166	69.593023	76.859503	
0.000100	0.889236	0.659289	68.488372	79.338842	
0.000100	0.887637	0.655724	68.081395	78.512395	
0.000100	0.852930	0.657564	69.825581	79.338842	
0.000100	0.868820	0.654952	67.558140	79.338842	
0.000100	0.870617	0.651318	68.662791	78.512395	
0.000100	0.873524	0.649717	67.965116	78.512395	
0.000100	0.860298	0.640651	67.965116	80.165288	
0.000100	0.855608	0.653382	70.174418	78.512395	
0.000100	0.842606	0.650760	70.116279	79.338841	
0.000100	0.849386	0.647886	69.767442	79.338842	
0.000010	0.867330	0.648497	68.023256	80.165288	
0.000010	0.833276	0.647625	69.825581	78.512395	
0.000010	0.849866	0.642443	69.302326	79.338842	
0.000010	0.828400	0.645644	69.651163	78.512395	
0.000010	0.861336	0.646838	68.488372	79.338842	
