Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.001000	0.737317	0.590860	74.716349	80.319680	
0.001000	0.439961	0.541208	84.186436	81.418582	
0.001000	0.380176	0.487781	86.423414	82.617383	
0.001000	0.349106	0.468089	87.467767	84.615385	
0.001000	0.319928	0.459741	88.608819	83.816184	
0.001000	0.293601	0.447591	89.259928	84.315684	
0.001000	0.275002	0.434819	89.981949	84.515485	
0.001000	0.249326	0.429773	90.987622	86.013986	
0.001000	0.231120	0.449633	91.890150	85.414585	
0.001000	0.217259	0.424963	92.051315	85.414585	
0.001000	0.201658	0.418161	92.721764	85.714286	
0.001000	0.190699	0.437342	93.102114	85.314685	
0.001000	0.184712	0.458212	93.308406	87.212787	
0.001000	0.174214	0.390812	93.882156	87.412587	
0.001000	0.170660	0.456683	93.978855	85.614386	
0.000100	0.144410	0.368763	95.126354	88.511489	
0.000100	0.128537	0.366314	95.571171	88.811189	
0.000100	0.131016	0.367534	95.455132	88.111888	
0.000100	0.128379	0.375530	95.551831	88.011988	
0.000100	0.123180	0.370094	95.712996	87.912088	
0.000100	0.123378	0.374720	95.642084	88.111888	
0.000100	0.123201	0.379845	95.596957	88.311688	
0.000100	0.119835	0.371396	96.125580	88.311689	
0.000100	0.119670	0.385664	95.841929	88.011988	
0.000100	0.114053	0.386023	96.164260	87.912088	
0.000010	0.111819	0.385365	96.106240	88.011988	
0.000010	0.114420	0.378954	96.144920	88.611389	
0.000010	0.112644	0.378975	96.267406	88.311688	
0.000010	0.120586	0.384856	95.816142	88.211788	
0.000010	0.110144	0.384291	96.396338	88.211788	
