Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.001000	0.888152	0.966905	64.090909	51.333334	
0.001000	0.651398	0.925770	75.727273	57.333333	
0.001000	0.548243	0.914089	79.581818	56.000000	
0.001000	0.494912	0.904753	80.490909	58.000000	
0.001000	0.447376	0.881553	82.200000	60.000000	
0.001000	0.425624	0.856892	83.309091	61.333333	
0.001000	0.390388	0.857219	84.690909	59.333333	
0.001000	0.383187	0.827447	84.981818	62.000000	
0.001000	0.356539	0.809304	85.600000	61.333333	
0.001000	0.339600	0.782150	86.618182	65.333333	
0.001000	0.328214	0.788662	86.854545	66.666666	
0.001000	0.319829	0.763748	86.890909	67.333333	
0.001000	0.300913	0.759180	87.490909	63.333333	
0.001000	0.295613	0.754948	87.836364	68.666666	
0.001000	0.293191	0.713946	88.181818	69.333333	
0.000100	0.283873	0.722999	88.418182	69.333333	
0.000100	0.284239	0.710461	88.709091	69.333333	
0.000100	0.286103	0.722453	88.181818	69.333333	
0.000100	0.271914	0.711483	89.163636	70.666666	
0.000100	0.278415	0.717317	88.781818	71.333333	
0.000100	0.286093	0.724746	88.109091	68.666666	
0.000100	0.271946	0.709460	89.018182	70.000000	
0.000100	0.274148	0.723062	88.636364	70.000000	
0.000100	0.277379	0.704757	89.181818	70.666666	
0.000100	0.276547	0.699161	88.072727	70.666666	
0.000010	0.281551	0.718527	88.618182	70.000000	
0.000010	0.266620	0.709924	89.181818	71.333333	
0.000010	0.269615	0.710436	89.054545	70.666666	
0.000010	0.264259	0.710738	89.272727	70.000000	
0.000010	0.276029	0.715885	88.727273	71.333333	
