group,model,seed,metric,value
ArSDM,resnet18,123,accuracy,0.8677685950413223
ArSDM,resnet18,123,balanced_accuracy,0.8141441891441891
ArSDM,resnet18,123,macro_precision,0.8619599976742834
ArSDM,resnet18,123,macro_recall,0.8141441891441891
ArSDM,resnet18,123,macro_f1,0.8337280229415953
ArSDM,resnet18,123,macro_auc_ovr,0.9744413133684178
ArSDM,resnet18,2024,accuracy,0.8842975206611571
ArSDM,resnet18,2024,balanced_accuracy,0.8431984681984682
ArSDM,resnet18,2024,macro_precision,0.9061515470472645
ArSDM,resnet18,2024,macro_recall,0.8431984681984682
ArSDM,resnet18,2024,macro_f1,0.8668060309911416
ArSDM,resnet18,2024,macro_auc_ovr,0.9757667745066035
ArSDM,resnet18,3407,accuracy,0.8512396694214877
ArSDM,resnet18,3407,balanced_accuracy,0.8031551781551781
ArSDM,resnet18,3407,macro_precision,0.8357631257631258
ArSDM,resnet18,3407,macro_recall,0.8031551781551781
ArSDM,resnet18,3407,macro_f1,0.8157260871598779
ArSDM,resnet18,3407,macro_auc_ovr,0.9824003195546948
ArSDM,resnet18,7777,accuracy,0.8760330578512396
ArSDM,resnet18,7777,balanced_accuracy,0.8372460872460873
ArSDM,resnet18,7777,macro_precision,0.867456293915921
ArSDM,resnet18,7777,macro_recall,0.8372460872460873
ArSDM,resnet18,7777,macro_f1,0.8482741748047872
ArSDM,resnet18,7777,macro_auc_ovr,0.9804586699410381
ArSDM,resnet50,42,accuracy,0.8925619834710744
ArSDM,resnet50,42,balanced_accuracy,0.8498584748584749
ArSDM,resnet50,42,macro_precision,0.8940892440892441
ArSDM,resnet50,42,macro_recall,0.8498584748584749
ArSDM,resnet50,42,macro_f1,0.863244374672946
ArSDM,resnet50,42,macro_auc_ovr,0.9711996146475472
ArSDM,resnet50,123,accuracy,0.8842975206611571
ArSDM,resnet50,123,balanced_accuracy,0.8443639693639694
ArSDM,resnet50,123,macro_precision,0.8578571428571429
ArSDM,resnet50,123,macro_recall,0.8443639693639694
ArSDM,resnet50,123,macro_f1,0.8486812207400444
ArSDM,resnet50,123,macro_auc_ovr,0.9800876106341573
ArSDM,resnet50,2024,accuracy,0.8925619834710744
ArSDM,resnet50,2024,balanced_accuracy,0.8446137196137197
ArSDM,resnet50,2024,macro_precision,0.8617416933402949
ArSDM,resnet50,2024,macro_recall,0.8446137196137197
ArSDM,resnet50,2024,macro_f1,0.8495550774277482
ArSDM,resnet50,2024,macro_auc_ovr,0.9699680619232323
ArSDM,resnet50,3407,accuracy,0.8760330578512396
ArSDM,resnet50,3407,balanced_accuracy,0.8391192141192141
ArSDM,resnet50,3407,macro_precision,0.9159554730983303
ArSDM,resnet50,3407,macro_recall,0.8391192141192141
ArSDM,resnet50,3407,macro_f1,0.8651019828221143
ArSDM,resnet50,3407,macro_auc_ovr,0.9741295907611315
ArSDM,resnet50,7777,accuracy,0.9008264462809917
ArSDM,resnet50,7777,balanced_accuracy,0.8745837495837497
ArSDM,resnet50,7777,macro_precision,0.8832086680826176
ArSDM,resnet50,7777,macro_recall,0.8745837495837497
ArSDM,resnet50,7777,macro_f1,0.8762937311444775
ArSDM,resnet50,7777,macro_auc_ovr,0.9711196747796061
ArSDM,efficientnet_b0,42,accuracy,0.7933884297520661
ArSDM,efficientnet_b0,42,balanced_accuracy,0.758075258075258
ArSDM,efficientnet_b0,42,macro_precision,0.7889919604205318
ArSDM,efficientnet_b0,42,macro_recall,0.758075258075258
ArSDM,efficientnet_b0,42,macro_f1,0.7706538584174082
ArSDM,efficientnet_b0,42,macro_auc_ovr,0.9531603872782204
ArSDM,efficientnet_b0,123,accuracy,0.8016528925619835
ArSDM,efficientnet_b0,123,balanced_accuracy,0.7782634032634033
ArSDM,efficientnet_b0,123,macro_precision,0.7886904761904762
ArSDM,efficientnet_b0,123,macro_recall,0.7782634032634033
ArSDM,efficientnet_b0,123,macro_f1,0.7777006171250661
ArSDM,efficientnet_b0,123,macro_auc_ovr,0.9614618978551447
ArSDM,efficientnet_b0,2024,accuracy,0.7933884297520661
ArSDM,efficientnet_b0,2024,balanced_accuracy,0.7425491175491176
ArSDM,efficientnet_b0,2024,macro_precision,0.8120763620763621
ArSDM,efficientnet_b0,2024,macro_recall,0.7425491175491176
ArSDM,efficientnet_b0,2024,macro_f1,0.759784317767511
ArSDM,efficientnet_b0,2024,macro_auc_ovr,0.9509221629560729
ArSDM,efficientnet_b0,3407,accuracy,0.768595041322314
ArSDM,efficientnet_b0,3407,balanced_accuracy,0.7180319680319681
ArSDM,efficientnet_b0,3407,macro_precision,0.7659798534798534
ArSDM,efficientnet_b0,3407,macro_recall,0.7180319680319681
ArSDM,efficientnet_b0,3407,macro_f1,0.7300964908107765
ArSDM,efficientnet_b0,3407,macro_auc_ovr,0.9542759870580836
ArSDM,efficientnet_b0,7777,accuracy,0.8099173553719008
ArSDM,efficientnet_b0,7777,balanced_accuracy,0.7835081585081586
ArSDM,efficientnet_b0,7777,macro_precision,0.8300104657247515
ArSDM,efficientnet_b0,7777,macro_recall,0.7835081585081586
ArSDM,efficientnet_b0,7777,macro_f1,0.799012099012099
ArSDM,efficientnet_b0,7777,macro_auc_ovr,0.9524597571524751
Controlnet,resnet18,42,accuracy,0.859504132231405
Controlnet,resnet18,42,balanced_accuracy,0.8102730602730602
Controlnet,resnet18,42,macro_precision,0.826594637855142
Controlnet,resnet18,42,macro_recall,0.8102730602730602
Controlnet,resnet18,42,macro_f1,0.8136733390778292
Controlnet,resnet18,42,macro_auc_ovr,0.9810277443179002
Controlnet,resnet18,123,accuracy,0.8760330578512396
Controlnet,resnet18,123,balanced_accuracy,0.8395770895770894
Controlnet,resnet18,123,macro_precision,0.8755559916274201
Controlnet,resnet18,123,macro_recall,0.8395770895770894
Controlnet,resnet18,123,macro_f1,0.8512797255654398
Controlnet,resnet18,123,macro_auc_ovr,0.9850916290414727
Controlnet,resnet18,2024,accuracy,0.8677685950413223
Controlnet,resnet18,2024,balanced_accuracy,0.8173909423909425
Controlnet,resnet18,2024,macro_precision,0.8796683673469387
Controlnet,resnet18,2024,macro_recall,0.8173909423909425
Controlnet,resnet18,2024,macro_f1,0.8326609520487072
Controlnet,resnet18,2024,macro_auc_ovr,0.9814838920644195
Controlnet,resnet18,3407,accuracy,0.8677685950413223
Controlnet,resnet18,3407,balanced_accuracy,0.8395770895770894
Controlnet,resnet18,3407,macro_precision,0.852692825381901
Controlnet,resnet18,3407,macro_recall,0.8395770895770894
Controlnet,resnet18,3407,macro_f1,0.8447387630515469
Controlnet,resnet18,3407,macro_auc_ovr,0.987801318978099
Controlnet,resnet18,7777,accuracy,0.859504132231405
Controlnet,resnet18,7777,balanced_accuracy,0.8043206793206793
Controlnet,resnet18,7777,macro_precision,0.8244919786096256
Controlnet,resnet18,7777,macro_recall,0.8043206793206793
Controlnet,resnet18,7777,macro_f1,0.8087689267200008
Controlnet,resnet18,7777,macro_auc_ovr,0.9803472403865116
Controlnet,resnet50,42,accuracy,0.9008264462809917
Controlnet,resnet50,42,balanced_accuracy,0.8601398601398601
Controlnet,resnet50,42,macro_precision,0.8947177161462875
Controlnet,resnet50,42,macro_recall,0.8601398601398601
