model,metric,group,n,mean,std,ci95_low,ci95_high
efficientnet_b0,macro_precision,Derm-T2IM,5,0.8019199039367108,0.02272101228750769,0.7737080409765671,0.8301317668968544
efficientnet_b0,macro_precision,DreamBooth,5,0.7475042305042305,0.014549671788550982,0.7294384268587057,0.7655700341497553
efficientnet_b0,macro_precision,LesionGen,5,0.717531766921033,0.028095401550469044,0.6826467183007373,0.7524168155413288
efficientnet_b0,macro_precision,Siamese,5,0.7594190079283246,0.010883404004000789,0.7459054769986502,0.7729325388579991
efficientnet_b0,macro_precision,T2I-Adapter,5,0.7435176230269397,0.016088654270973064,0.7235409202391252,0.7634943258147542
efficientnet_b0,macro_precision,baseline,5,0.6833082489406018,0.03651067034969655,0.6379742640170979,0.7286422338641058
efficientnet_b0,macro_precision,flow,5,0.8342307551874308,0.028568574862753146,0.7987581843003612,0.8697033260745005
efficientnet_b0,macro_recall,ArSDM,5,0.7560855810855811,0.026828742400081474,0.722773297530317,0.7893978646408452
efficientnet_b0,macro_recall,Controlnet,5,0.7257659007659008,0.010924904333137154,0.712200840371624,0.7393309611601775
efficientnet_b0,macro_recall,DFMGAN,5,0.7212454212454211,0.022947149655152228,0.6927527716572246,0.7497380708336177
efficientnet_b0,macro_recall,Derm-T2IM,5,0.7408424908424909,0.013089967087152739,0.7245891499727011,0.7570958317122807
efficientnet_b0,macro_recall,DreamBooth,5,0.7014652014652015,0.018502272474339602,0.6784915958488575,0.7244388070815455
efficientnet_b0,macro_recall,LesionGen,5,0.6826340326340327,0.03460201106351088,0.6396699612310228,0.7255981040370425
efficientnet_b0,macro_recall,Siamese,5,0.731127206127206,0.012356700514523667,0.7157843359617361,0.746470076292676
efficientnet_b0,macro_recall,T2I-Adapter,5,0.7089077589077588,0.01358866043871972,0.6920352084571847,0.7257803093583329
efficientnet_b0,macro_recall,baseline,5,0.6285880785880786,0.019328779798446504,0.6045882285831393,0.652587928593018
efficientnet_b0,macro_recall,flow,5,0.7776889776889777,0.011301769885406926,0.7636559769062844,0.791721978471671
resnet18,accuracy,ArSDM,5,0.8644628099173554,0.017137554837460937,0.8431837250584373,0.8857418947762734
resnet18,accuracy,Controlnet,5,0.8661157024793388,0.0069145456738353124,0.8575301600522018,0.8747012449064757
resnet18,accuracy,DFMGAN,5,0.8677685950413222,0.023375430783026358,0.8387441641955343,0.8967930258871101
resnet18,accuracy,Derm-T2IM,5,0.8644628099173554,0.012533678419919921,0.8489001926582773,0.8800254271764334
resnet18,accuracy,DreamBooth,5,0.8462809917355372,0.00942293739751356,0.8345808696117167,0.8579811138593576
resnet18,accuracy,LesionGen,5,0.8429752066115702,0.010121858441252815,0.8304072593901517,0.8555431538329887
resnet18,accuracy,Siamese,5,0.8462809917355372,0.00942293739751356,0.8345808696117167,0.8579811138593576
resnet18,accuracy,T2I-Adapter,5,0.8644628099173554,0.018106530826617076,0.8419805824575782,0.8869450373771325
resnet18,accuracy,baseline,5,0.8628099173553719,0.009422937397513506,0.8511097952315515,0.8745100394791924
resnet18,accuracy,flow,5,0.8710743801652893,0.02232934890265505,0.8433488315295317,0.8987999288010469
resnet18,balanced_accuracy,ArSDM,5,0.813994338994339,0.028528410933509937,0.7785716382122371,0.849417039776441
resnet18,balanced_accuracy,Controlnet,5,0.8222277722277722,0.01649978531791002,0.8017405828204323,0.8427149616351122
resnet18,balanced_accuracy,DFMGAN,5,0.8311438561438562,0.01756647281001691,0.8093321992802329,0.8529555130074795
resnet18,balanced_accuracy,Derm-T2IM,5,0.8363802863802864,0.016028922040455192,0.8164777509526383,0.8562828218079345
resnet18,balanced_accuracy,DreamBooth,5,0.8170163170163172,0.02244670653123515,0.7891450496382372,0.8448875843943972
resnet18,balanced_accuracy,LesionGen,5,0.8095238095238095,0.028452017655048324,0.7741959635252781,0.844851655522341
resnet18,balanced_accuracy,Siamese,5,0.8112637362637363,0.02330588645442559,0.7823256561070512,0.8402018164204214
resnet18,balanced_accuracy,T2I-Adapter,5,0.8245171495171496,0.0184588733354969,0.8015974310490597,0.8474368679852395
resnet18,balanced_accuracy,baseline,5,0.8155427905427904,0.01972914125541398,0.7910458261304663,0.8400397549551146
resnet18,balanced_accuracy,flow,5,0.8293706293706293,0.023703686867089756,0.7999386147630686,0.8588026439781901
resnet18,macro_auc_ovr,ArSDM,5,0.9764540424259606,0.005208030594005007,0.9699874183358408,0.9829206665160803
resnet18,macro_auc_ovr,Controlnet,5,0.9831503649576806,0.003183552936145184,0.9791974618904933,0.9871032680248679
resnet18,macro_auc_ovr,DFMGAN,5,0.9827535757786621,0.004390777644509994,0.977301705253356,0.9882054463039681
resnet18,macro_auc_ovr,Derm-T2IM,5,0.9771651665408114,0.0036390976162020555,0.9726466300448242,0.9816837030367986
resnet18,macro_auc_ovr,DreamBooth,5,0.9741136769644271,0.004238328744093429,0.9688510967503341,0.9793762571785201
resnet18,macro_auc_ovr,LesionGen,5,0.982224903965988,0.0020932672758166987,0.9796257693509883,0.9848240385809878
resnet18,macro_auc_ovr,Siamese,5,0.9769824641197203,0.0036198636631725734,0.972487809730753,0.9814771185086877
resnet18,macro_auc_ovr,T2I-Adapter,5,0.9826393720145303,0.0018208599035369757,0.9803784758265357,0.984900268202525
resnet18,macro_auc_ovr,baseline,5,0.9778197633122205,0.006080049152873143,0.9702703851717887,0.9853691414526524
