group,model,seed,metric,value
DFMGAN,resnet50,2024,macro_precision,0.8281325905784811
DFMGAN,resnet50,2024,macro_recall,0.7733958713715495
DFMGAN,resnet50,2024,macro_f1,0.798035421468626
DFMGAN,resnet50,2024,macro_auc_ovr,0.9817661733372895
DFMGAN,resnet50,3407,accuracy,0.8941058941058941
DFMGAN,resnet50,3407,balanced_accuracy,0.7936578701802894
DFMGAN,resnet50,3407,macro_precision,0.8244486683562313
DFMGAN,resnet50,3407,macro_recall,0.7936578701802894
DFMGAN,resnet50,3407,macro_f1,0.8071489777859343
DFMGAN,resnet50,3407,macro_auc_ovr,0.9820297917328581
DFMGAN,resnet50,7777,accuracy,0.8941058941058941
DFMGAN,resnet50,7777,balanced_accuracy,0.7911511370621452
DFMGAN,resnet50,7777,macro_precision,0.8395564078481347
DFMGAN,resnet50,7777,macro_recall,0.7911511370621452
DFMGAN,resnet50,7777,macro_f1,0.8136472131303554
DFMGAN,resnet50,7777,macro_auc_ovr,0.9845769695214006
DFMGAN,efficientnet_b0,42,accuracy,0.8551448551448552
DFMGAN,efficientnet_b0,42,balanced_accuracy,0.6921004922198686
DFMGAN,efficientnet_b0,42,macro_precision,0.7671420652211076
DFMGAN,efficientnet_b0,42,macro_recall,0.6921004922198686
DFMGAN,efficientnet_b0,42,macro_f1,0.7198370375009489
DFMGAN,efficientnet_b0,42,macro_auc_ovr,0.9711170490008244
DFMGAN,efficientnet_b0,123,accuracy,0.8481518481518482
DFMGAN,efficientnet_b0,123,balanced_accuracy,0.6711191680431892
DFMGAN,efficientnet_b0,123,macro_precision,0.7408293475409836
DFMGAN,efficientnet_b0,123,macro_recall,0.6711191680431892
DFMGAN,efficientnet_b0,123,macro_f1,0.6885198059712926
DFMGAN,efficientnet_b0,123,macro_auc_ovr,0.9722375417241207
DFMGAN,efficientnet_b0,2024,accuracy,0.8611388611388612
DFMGAN,efficientnet_b0,2024,balanced_accuracy,0.7025110746708395
DFMGAN,efficientnet_b0,2024,macro_precision,0.7667717755265933
DFMGAN,efficientnet_b0,2024,macro_recall,0.7025110746708395
DFMGAN,efficientnet_b0,2024,macro_f1,0.7176305691523523
DFMGAN,efficientnet_b0,2024,macro_auc_ovr,0.972803693680828
DFMGAN,efficientnet_b0,3407,accuracy,0.8551448551448552
DFMGAN,efficientnet_b0,3407,balanced_accuracy,0.6666619953976435
DFMGAN,efficientnet_b0,3407,macro_precision,0.7541638895081187
DFMGAN,efficientnet_b0,3407,macro_recall,0.6666619953976435
DFMGAN,efficientnet_b0,3407,macro_f1,0.6864078878001669
