Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.001000	1.879164	1.701383	23.662791	46.280991	
0.001000	1.685657	1.475522	40.581395	51.239669	
0.001000	1.536369	1.312129	47.325581	60.330578	
0.001000	1.407461	1.172638	53.313953	65.289256	
0.001000	1.307086	1.047704	56.627907	65.289257	
0.001000	1.239165	0.965376	59.360465	67.768593	
0.001000	1.153419	0.882860	63.313953	73.553717	
0.001000	1.075898	0.832152	64.709302	73.553717	
0.001000	0.999431	0.808235	66.802325	76.033057	
0.001000	0.961374	0.759521	68.488372	76.859503	
0.001000	0.890473	0.741551	71.569767	76.033056	
0.001000	0.844584	0.709811	72.093023	78.512396	
0.001000	0.794540	0.695984	74.186046	78.512396	
0.001000	0.747778	0.693811	75.232558	77.685949	
0.001000	0.712820	0.673185	76.395349	79.338842	
0.000100	0.664313	0.665992	77.906977	79.338842	
0.000100	0.688553	0.668919	77.383721	77.685949	
0.000100	0.666004	0.665020	77.558140	78.512395	
0.000100	0.683316	0.666749	77.558139	78.512395	
0.000100	0.669036	0.665460	77.209302	78.512395	
0.000100	0.676679	0.669761	76.627907	79.338842	
0.000100	0.667481	0.659240	77.790698	77.685949	
0.000100	0.663310	0.660479	77.906977	76.859502	
0.000100	0.639868	0.663291	79.534884	78.512395	
0.000100	0.653785	0.659756	79.069767	77.685949	
0.000010	0.641864	0.660528	80.116279	77.685948	
0.000010	0.649522	0.647954	78.720930	78.512395	
0.000010	0.655149	0.659703	78.255814	76.859502	
0.000010	0.627959	0.654798	79.360465	77.685949	
0.000010	0.650560	0.662589	78.895349	76.859502	
