Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.001000	1.108888	0.823318	65.139790	71.028971	
0.001000	0.830526	0.735119	70.968547	74.025974	
0.001000	0.751333	0.674903	73.439840	75.324675	
0.001000	0.708071	0.638691	75.112332	76.423577	
0.001000	0.668422	0.604375	76.073390	78.021978	
0.001000	0.626256	0.561989	77.783325	78.221778	
0.001000	0.613728	0.538579	78.045432	79.920080	
0.001000	0.584437	0.515954	79.156266	80.919081	
0.001000	0.564138	0.566986	79.705442	82.717283	
0.001000	0.548119	0.476491	80.454319	82.517483	
0.001000	0.536690	0.468733	80.604094	83.416584	
0.001000	0.515701	0.462197	82.039441	84.115884	
0.001000	0.492850	0.452584	82.164254	85.214785	
0.001000	0.482291	0.434858	82.988018	85.014985	
0.001000	0.470824	0.440399	83.237644	84.215784	
0.000100	0.459486	0.435151	83.424863	84.115884	
0.000100	0.454164	0.421606	83.349975	85.314685	
0.000100	0.464720	0.426606	83.487269	85.014985	
0.000100	0.455369	0.426865	83.449825	85.114885	
0.000100	0.445714	0.424250	83.849226	84.915085	
0.000100	0.442233	0.422554	83.886670	85.214785	
0.000100	0.454482	0.422942	83.399900	85.114885	
0.000100	0.439247	0.421328	84.086370	85.314685	
0.000100	0.433479	0.425346	84.186221	85.114885	
0.000100	0.446494	0.430430	83.961558	85.114885	
0.000010	0.452367	0.427030	83.512232	85.314686	
0.000010	0.445239	0.422696	84.048927	85.114885	
0.000010	0.441545	0.419742	84.273590	85.314685	
0.000010	0.437885	0.419486	84.286071	85.314685	
0.000010	0.439991	0.419534	83.999001	85.114885	
