Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.001000	0.698491	0.943843	69.509091	57.333333	
0.001000	0.465676	0.880590	80.890909	64.666667	
0.001000	0.408071	0.875949	83.381818	63.333334	
0.001000	0.351172	0.812886	85.800000	62.666666	
0.001000	0.313234	0.820455	87.527273	62.000000	
0.001000	0.290334	0.816514	88.654545	62.000000	
0.001000	0.281719	0.839650	88.454545	66.666667	
0.001000	0.273777	0.751659	89.327273	66.666667	
0.001000	0.264073	0.757519	89.072727	66.000000	
0.001000	0.239100	0.708104	90.254545	72.000000	
0.001000	0.234062	0.693793	90.418182	71.333333	
0.001000	0.228883	0.680160	90.890909	71.333333	
0.001000	0.224285	0.685284	90.872727	70.000000	
0.001000	0.212392	0.640755	91.163636	74.000000	
0.001000	0.211717	0.649019	91.672727	74.666667	
0.000100	0.189989	0.645529	92.327273	74.000000	
0.000100	0.196238	0.638505	91.945455	75.333333	
0.000100	0.188944	0.642782	92.309091	76.666667	
0.000100	0.191028	0.650139	92.672727	73.333333	
0.000100	0.193316	0.654358	92.109091	75.333333	
0.000100	0.180260	0.658733	93.018182	74.000000	
0.000100	0.176747	0.649334	93.054545	75.333333	
0.000100	0.176843	0.653409	92.981818	73.333333	
0.000100	0.188155	0.656342	92.618182	74.666667	
0.000100	0.176744	0.652826	93.200000	74.666667	
0.000010	0.178504	0.654891	92.890909	74.666667	
0.000010	0.170864	0.644660	93.345455	75.333333	
0.000010	0.169128	0.648062	93.472727	74.000000	
0.000010	0.174266	0.648922	92.927273	74.000000	
0.000010	0.176950	0.656617	93.400000	75.333333	
