Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.001000	0.734915	0.949572	68.072727	54.000000	
0.001000	0.579413	0.945150	76.527273	53.333333	
0.001000	0.523900	0.906843	78.163636	58.000000	
0.001000	0.501564	0.905141	79.818182	56.000000	
0.001000	0.477489	0.894325	81.054545	60.000000	
0.001000	0.460963	0.897814	81.672727	62.000000	
0.001000	0.456283	0.865258	82.000000	68.000000	
0.001000	0.444443	0.965666	82.472727	62.666666	
0.001000	0.419113	0.866912	82.818182	57.999999	
0.001000	0.411438	0.885110	82.763636	64.666667	
0.001000	0.385185	0.859077	84.272727	67.333333	
0.001000	0.386154	0.847495	84.963636	66.000000	
0.001000	0.369858	0.766066	85.345454	66.666667	
0.001000	0.378305	0.802074	84.672727	68.000000	
0.001000	0.356281	0.815812	86.109091	67.333333	
0.000100	0.324987	0.814853	87.036364	66.666667	
0.000100	0.314909	0.808630	87.127273	66.000000	
0.000100	0.326454	0.798272	86.672727	65.333333	
0.000100	0.315312	0.793525	87.690909	67.333333	
0.000100	0.314203	0.801112	88.145455	66.666666	
0.000100	0.312180	0.789024	87.400000	66.000000	
0.000100	0.312933	0.811606	87.527273	66.666667	
0.000100	0.313153	0.805106	87.509091	67.333333	
0.000100	0.300291	0.808910	88.272727	68.000000	
0.000100	0.318303	0.804137	87.127273	68.000000	
0.000010	0.318858	0.804544	87.618182	66.666667	
0.000010	0.311543	0.793207	87.472727	66.666666	
0.000010	0.312276	0.792981	87.709091	66.000000	
0.000010	0.299669	0.797606	88.545454	65.333333	
0.000010	0.304274	0.803887	88.254545	66.666666	
