Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.001000	0.948516	0.817104	50.927273	60.666666	
0.001000	0.894966	0.785714	53.290909	66.000000	
0.001000	0.876323	0.679671	54.272727	72.000000	
0.001000	0.860918	0.693599	55.563636	71.333333	
0.001000	0.857657	0.654887	55.436364	72.000000	
0.001000	0.844947	0.674941	57.345455	71.333334	
0.001000	0.828137	0.719778	57.600000	70.000000	
0.001000	0.828073	0.584430	57.763636	72.666667	
0.001000	0.824995	0.665232	58.090909	75.333333	
0.001000	0.811166	0.570804	58.563636	72.666667	
0.001000	0.809456	0.627069	57.854545	73.333333	
0.001000	0.798311	0.758170	59.454545	71.333334	
0.001000	0.782787	0.593929	60.181818	75.333333	
0.001000	0.778513	0.561503	60.381818	80.000000	
0.001000	0.775535	0.713157	60.490909	74.666666	
0.000100	0.757109	0.632584	61.872727	77.999999	
0.000100	0.745930	0.616114	62.127273	76.666666	
0.000100	0.746023	0.621840	62.581818	78.666666	
0.000100	0.741509	0.673862	62.072727	76.666666	
0.000100	0.742898	0.584550	62.709091	77.333333	
0.000100	0.743241	0.598066	62.600000	78.666666	
0.000100	0.743535	0.631860	62.600000	77.333333	
0.000100	0.733036	0.621410	63.054545	77.999999	
0.000100	0.737736	0.594819	62.981818	79.333333	
0.000100	0.733954	0.599891	62.218182	78.666666	
0.000010	0.729181	0.562864	62.909091	77.333333	
0.000010	0.733074	0.565679	62.654545	77.333334	
0.000010	0.730207	0.586516	62.927273	79.333333	
0.000010	0.731984	0.588642	62.800000	79.333333	
0.000010	0.734335	0.594348	63.127273	79.999999	
