Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.001000	0.981510	1.025400	50.072727	52.000000	
0.001000	0.932529	0.976640	52.472727	51.333333	
0.001000	0.925551	0.909113	53.236364	53.333333	
0.001000	0.916329	0.867180	52.127273	58.666667	
0.001000	0.901984	0.854631	52.781818	58.666666	
0.001000	0.900042	0.825221	53.345455	63.333333	
0.001000	0.886593	0.778579	54.309091	65.333333	
0.001000	0.881139	0.811718	54.345455	66.000000	
0.001000	0.879793	0.732094	55.200000	67.333333	
0.001000	0.873746	0.714657	55.200000	69.333333	
0.001000	0.871870	0.706828	55.872727	67.333333	
0.001000	0.871063	0.717943	55.872727	67.333333	
0.001000	0.858387	0.674033	56.000000	71.999999	
0.001000	0.853379	0.682421	56.436364	72.666667	
0.001000	0.853836	0.682324	55.890909	71.999999	
0.000100	0.854674	0.658092	56.600000	72.666666	
0.000100	0.851418	0.669613	56.636364	71.999999	
0.000100	0.851585	0.667134	56.127273	71.333333	
0.000100	0.856024	0.654627	56.054545	73.333333	
0.000100	0.850147	0.659285	56.400000	72.666666	
0.000100	0.851098	0.668021	56.436364	72.666666	
0.000100	0.853294	0.662178	57.236364	72.666666	
0.000100	0.852714	0.670203	56.545455	72.666666	
0.000100	0.850170	0.682813	55.981818	71.333333	
0.000100	0.849344	0.662561	57.000000	73.333333	
0.000010	0.852930	0.661545	55.527273	72.666666	
0.000010	0.845696	0.667919	56.472727	71.999999	
0.000010	0.850363	0.664440	56.927273	70.000000	
0.000010	0.850741	0.657972	56.381818	73.333333	
0.000010	0.847973	0.664287	56.309091	71.999999	
