Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.001000	1.936646	1.819005	17.422680	25.619835	
0.001000	1.720772	1.578852	40.721649	46.280991	
0.001000	1.541858	1.402822	50.927835	57.024793	
0.001000	1.407490	1.265713	54.536082	64.462809	
0.001000	1.297687	1.179681	57.628866	66.942148	
0.001000	1.210899	1.115423	61.134021	67.768595	
0.001000	1.141462	1.058648	64.123711	67.768595	
0.001000	1.079229	1.020081	65.876289	70.247934	
0.001000	1.018721	0.972780	68.762887	68.595041	
0.001000	0.984926	0.946837	68.350515	67.768594	
0.001000	0.948405	0.899663	69.896907	67.768595	
0.001000	0.911314	0.866809	70.618557	69.421487	
0.001000	0.857976	0.845536	71.958763	69.421487	
0.001000	0.848836	0.826104	73.711340	71.074381	
0.001000	0.816525	0.799897	72.164948	70.247934	
0.000100	0.817447	0.796757	72.474227	70.247934	
0.000100	0.817269	0.804739	74.432990	70.247934	
0.000100	0.796216	0.799311	73.814433	71.900827	
0.000100	0.801895	0.797661	73.402062	70.247934	
0.000100	0.789128	0.805798	75.670103	70.247934	
0.000100	0.804685	0.793895	72.783505	71.074380	
0.000100	0.788541	0.797206	73.505155	71.074380	
0.000100	0.775938	0.789202	75.463918	71.900827	
0.000100	0.789612	0.793985	74.536082	70.247934	
0.000100	0.771122	0.787309	74.432990	71.900827	
0.000010	0.786513	0.785581	74.226804	71.074380	
0.000010	0.792401	0.790384	72.474227	71.074380	
0.000010	0.762497	0.803522	75.154639	70.247934	
0.000010	0.788609	0.792408	72.989691	70.247934	
0.000010	0.776201	0.784919	73.608247	71.074380	
