Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.001000	1.154521	0.656083	59.057504	75.424576	
0.001000	0.824731	0.572498	70.377772	79.920080	
0.001000	0.723021	0.516103	74.413357	82.317682	
0.001000	0.642153	0.495911	76.908200	82.717283	
0.001000	0.599891	0.444408	78.171738	84.215784	
0.001000	0.547455	0.436327	80.376483	84.815185	
0.001000	0.511889	0.451185	81.672254	82.817183	
0.001000	0.468204	0.424246	83.245229	85.814186	
0.001000	0.442093	0.411167	84.250903	85.614386	
0.001000	0.415310	0.442598	85.185663	85.614386	
0.001000	0.392998	0.410715	85.991490	87.612388	
0.001000	0.378275	0.439152	86.533007	85.114885	
0.001000	0.352281	0.382919	87.441980	86.713287	
0.001000	0.334809	0.432111	88.073749	86.813187	
0.001000	0.321720	0.393536	88.331614	87.812188	
0.000100	0.263051	0.349817	90.832904	89.410589	
0.000100	0.237176	0.340209	91.883703	89.410589	
0.000100	0.230710	0.340400	92.154461	89.810190	
0.000100	0.223869	0.333601	92.367200	89.110889	
0.000100	0.223908	0.346775	92.489685	89.310689	
0.000100	0.216837	0.330350	92.766890	89.710290	
0.000100	0.210134	0.331512	92.824910	90.009990	
0.000100	0.217344	0.345992	92.644404	89.610390	
0.000100	0.205321	0.337902	92.882929	89.410589	
0.000100	0.209546	0.337183	92.747550	89.810190	
0.000010	0.195350	0.335283	93.353533	89.510490	
0.000010	0.206515	0.336419	92.799123	89.610390	
0.000010	0.194603	0.337952	93.643631	89.810190	
0.000010	0.201569	0.329352	92.992522	89.610390	
0.000010	0.192773	0.335006	93.514698	89.410589	
