Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.001000	1.415633	0.798257	49.406911	71.628372	
0.001000	1.138219	0.690674	60.217896	75.024975	
0.001000	0.990340	0.636023	65.059309	77.622378	
0.001000	0.908579	0.585518	67.805570	79.420580	
0.001000	0.848350	0.550876	69.462352	80.819181	
0.001000	0.798936	0.534009	71.351212	80.719281	
0.001000	0.771255	0.504306	72.389118	81.218781	
0.001000	0.733207	0.492354	73.704229	81.318681	
0.001000	0.712094	0.471779	74.348891	83.116883	
0.001000	0.684301	0.478010	75.354564	81.518482	
0.001000	0.647353	0.455149	76.759928	83.516484	
0.001000	0.634635	0.449842	77.398143	83.016983	
0.001000	0.619603	0.448281	77.668901	83.216783	
0.001000	0.601471	0.429772	78.352243	83.916084	
0.001000	0.581266	0.415604	78.925993	85.214785	
0.000100	0.559479	0.416048	80.170191	85.314685	
0.000100	0.554715	0.421952	79.880093	85.214785	
0.000100	0.561939	0.418038	79.718927	84.815185	
0.000100	0.556028	0.420687	80.189531	84.515485	
0.000100	0.558157	0.414467	80.073491	84.615385	
0.000100	0.553291	0.425609	79.970346	84.715285	
0.000100	0.550652	0.420173	80.344250	84.815185	
0.000100	0.553867	0.425549	80.144404	84.715285	
0.000100	0.544307	0.418724	80.705260	84.815185	
0.000100	0.548701	0.417482	80.608561	85.214785	
0.000010	0.538834	0.415771	80.537648	85.114885	
0.000010	0.544343	0.416696	80.492522	84.415584	
0.000010	0.544423	0.416561	80.763280	84.615385	
0.000010	0.544213	0.415519	80.673027	85.114885	
0.000010	0.544882	0.412642	80.395823	84.615385	
