Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.001000	0.764554	0.875951	66.600000	60.000000	
0.001000	0.524977	0.755474	78.527273	64.000000	
0.001000	0.459577	0.692644	82.018182	69.333333	
0.001000	0.438557	0.724986	82.381818	69.333333	
0.001000	0.386926	0.614417	84.200000	74.000000	
0.001000	0.370779	0.693152	85.018182	72.000000	
0.001000	0.340916	0.634746	86.436364	76.666666	
0.001000	0.323439	0.590493	87.072727	79.333333	
0.001000	0.319553	0.632776	87.454545	75.333334	
0.001000	0.289810	0.683794	88.472727	75.333333	
0.001000	0.282314	0.632181	88.363636	74.666666	
0.001000	0.274463	0.632022	89.381818	74.666666	
0.001000	0.273296	0.632385	89.545455	78.000000	
0.001000	0.253413	0.659658	89.945455	76.000000	
0.001000	0.240169	0.737049	90.836364	75.333333	
0.000100	0.214699	0.585860	91.490909	80.000000	
0.000100	0.197737	0.595901	92.400000	79.333333	
0.000100	0.203123	0.609874	92.018182	79.333333	
0.000100	0.189439	0.582113	92.836364	80.666666	
0.000100	0.189939	0.608122	92.636364	79.333333	
0.000100	0.185761	0.634046	93.072727	79.333333	
0.000100	0.188161	0.634830	92.363636	79.333333	
0.000100	0.181232	0.588104	92.600000	81.333333	
0.000100	0.184591	0.614187	93.145455	79.999999	
0.000100	0.184034	0.608877	92.981818	80.666666	
0.000010	0.191591	0.600113	92.436364	80.000000	
0.000010	0.167419	0.604997	94.254545	80.666666	
0.000010	0.190094	0.597296	92.600000	80.666666	
0.000010	0.176725	0.588474	93.018182	80.000000	
0.000010	0.176839	0.603367	93.363636	80.666666	
