Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.001000	1.014103	0.882515	48.345455	58.666666	
0.001000	0.919425	0.836037	56.109091	59.999999	
0.001000	0.897181	0.822403	57.854545	60.666666	
0.001000	0.877668	0.794645	58.218182	62.666666	
0.001000	0.861694	0.774472	59.927273	64.000000	
0.001000	0.856871	0.766367	59.836364	62.666666	
0.001000	0.844281	0.747316	60.545455	67.333333	
0.001000	0.838643	0.703719	60.363636	70.000000	
0.001000	0.825692	0.716406	60.981818	69.333334	
0.001000	0.821215	0.733029	62.218182	67.333334	
0.001000	0.816591	0.681137	62.418182	72.000000	
0.001000	0.808542	0.656819	62.872727	72.000000	
0.001000	0.800630	0.657595	62.927273	71.999999	
0.001000	0.801847	0.657148	62.781818	72.000000	
0.001000	0.791628	0.627565	64.000000	75.333334	
0.000100	0.781793	0.631706	64.727273	74.000000	
0.000100	0.775589	0.626468	63.890909	76.000000	
0.000100	0.784364	0.635528	64.200000	72.666667	
0.000100	0.778888	0.626327	64.418182	74.666667	
0.000100	0.779259	0.629446	64.690909	74.666667	
0.000100	0.780578	0.635717	64.090909	73.333333	
0.000100	0.777619	0.630280	64.181818	73.333333	
0.000100	0.783622	0.630716	64.418182	73.333333	
0.000100	0.780577	0.623411	63.981818	74.666667	
0.000100	0.781043	0.624484	64.509091	76.000000	
0.000010	0.775746	0.631809	64.345455	74.000000	
0.000010	0.770264	0.625998	65.000000	75.333334	
0.000010	0.775110	0.624750	64.545455	75.333333	
0.000010	0.781565	0.628142	64.927273	74.666667	
0.000010	0.776947	0.629852	64.145455	74.000000	
