Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.001000	1.790312	1.291301	29.011628	54.545455	
0.001000	1.359691	0.965483	52.093023	63.636363	
0.001000	1.144708	0.762226	60.174419	77.685951	
0.001000	0.998211	0.803930	64.883721	74.380164	
0.001000	0.907386	0.659261	68.953488	80.991733	
0.001000	0.814095	0.619484	72.383721	80.991735	
0.001000	0.756662	0.583227	73.197674	80.165290	
0.001000	0.716718	0.610582	75.406977	79.338843	
0.001000	0.647402	0.529766	78.197674	83.471074	
0.001000	0.633356	0.521051	80.058139	82.644627	
0.001000	0.616926	0.617797	79.186047	81.818181	
0.001000	0.557091	0.503123	81.220930	83.471072	
0.001000	0.525507	0.499342	82.093023	83.471073	
0.001000	0.533758	0.465822	81.744186	85.950412	
0.001000	0.504936	0.474134	82.034884	85.950412	
0.000100	0.467646	0.435956	84.069768	85.950412	
0.000100	0.460173	0.442314	84.767442	86.776858	
0.000100	0.436102	0.436925	85.988372	85.950412	
0.000100	0.437289	0.441233	85.116279	85.950412	
0.000100	0.454282	0.442547	85.813953	85.950412	
0.000100	0.435394	0.438164	84.883721	85.950412	
0.000100	0.425021	0.439097	85.988372	85.950412	
0.000100	0.414020	0.443348	86.395349	85.950412	
0.000100	0.409909	0.443878	86.569767	85.123966	
0.000100	0.406761	0.434117	86.395349	85.950412	
0.000010	0.418365	0.434740	85.988372	85.950412	
0.000010	0.407714	0.434746	86.918605	85.950412	
0.000010	0.414333	0.437371	86.802326	85.950412	
0.000010	0.435349	0.428577	86.453488	85.950412	
0.000010	0.414525	0.440156	87.732558	85.123966	
