Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.001000	0.744619	0.821353	67.563636	65.333334	
0.001000	0.503356	0.763291	80.109091	64.666667	
0.001000	0.467443	0.748471	81.618182	67.333334	
0.001000	0.421932	0.724333	83.454545	68.666667	
0.001000	0.404350	0.664035	84.181818	74.666667	
0.001000	0.378724	0.698271	85.127273	66.666667	
0.001000	0.347158	0.738223	86.781818	66.666666	
0.001000	0.336367	0.660007	86.327273	74.666667	
0.001000	0.319061	0.665378	87.527273	72.666666	
0.001000	0.306884	0.630359	88.090909	75.333334	
0.001000	0.303978	0.667399	87.909091	73.333333	
0.001000	0.289122	0.611104	88.400000	78.666666	
0.001000	0.281330	0.590769	89.254545	80.666666	
0.001000	0.259073	0.652598	89.909091	75.333333	
0.001000	0.261117	0.745029	90.018182	74.666666	
0.000100	0.222120	0.639008	91.472727	75.333333	
0.000100	0.218079	0.652210	91.509091	76.666667	
0.000100	0.218966	0.636551	91.490909	75.333333	
0.000100	0.202712	0.638610	92.454545	77.333333	
0.000100	0.195262	0.634596	92.672727	78.000000	
0.000100	0.191743	0.653560	92.690909	78.666667	
0.000100	0.201569	0.619334	92.745455	78.666666	
0.000100	0.185130	0.624626	93.109091	78.000000	
0.000100	0.187398	0.654559	93.127273	78.000000	
0.000100	0.191573	0.640131	92.654545	78.666667	
0.000010	0.194174	0.636922	92.854545	78.666667	
0.000010	0.184209	0.637327	93.127273	80.000000	
0.000010	0.197838	0.627265	92.818182	76.666667	
0.000010	0.182888	0.632218	93.036364	80.000000	
0.000010	0.183820	0.638977	93.054545	79.333333	
