Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.001000	1.134489	0.685006	57.920825	74.425574	
0.001000	0.977483	0.558792	63.174939	79.220779	
0.001000	0.930678	0.525226	64.615690	80.119880	
0.001000	0.891748	0.498950	66.320798	82.017982	
0.001000	0.869045	0.477778	67.358403	83.216783	
0.001000	0.841191	0.471714	68.614103	82.617383	
0.001000	0.819574	0.452497	69.453440	84.015984	
0.001000	0.792118	0.433214	70.438173	83.816184	
0.001000	0.770433	0.445371	71.032979	84.815185	
0.001000	0.739452	0.459629	73.101580	84.715285	
0.001000	0.727706	0.419391	73.346111	84.815185	
0.001000	0.706328	0.417292	74.377107	85.214785	
0.001000	0.688163	0.428975	74.912431	85.714286	
0.001000	0.680915	0.449405	75.064437	85.214785	
0.001000	0.653211	0.421018	76.498579	85.714286	
0.000100	0.609382	0.387794	78.210297	86.113886	
0.000100	0.600693	0.389974	78.514308	85.814186	
0.000100	0.591477	0.389912	78.686141	86.013986	
0.000100	0.586135	0.389409	79.115723	86.513487	
0.000100	0.589963	0.384391	78.950499	86.013986	
0.000100	0.583242	0.384404	79.076069	87.012987	
0.000100	0.580513	0.391256	79.360254	86.813187	
0.000100	0.577497	0.386578	79.241293	87.012987	
0.000100	0.564103	0.383055	80.100456	87.112887	
0.000100	0.573648	0.386599	79.677483	86.213786	
0.000010	0.565146	0.384650	80.087238	86.913087	
0.000010	0.569688	0.389451	79.809662	86.713287	
0.000010	0.561160	0.384603	80.265680	87.012987	
0.000010	0.563637	0.377839	80.021149	87.112887	
0.000010	0.569699	0.385717	80.206199	86.613387	
