Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.001000	1.136414	0.628562	57.524288	76.623377	
0.001000	0.963755	0.536478	63.697046	80.619381	
0.001000	0.899437	0.488644	66.717335	82.917083	
0.001000	0.857304	0.453787	67.926773	84.415584	
0.001000	0.809524	0.446316	69.902848	84.215784	
0.001000	0.771661	0.402907	71.079241	85.014985	
0.001000	0.735811	0.395815	73.094971	85.714286	
0.001000	0.698721	0.377990	74.542330	85.514486	
0.001000	0.663779	0.402787	75.989690	85.314685	
0.001000	0.636816	0.369924	77.133038	86.913087	
0.001000	0.605811	0.416327	78.243341	85.214785	
0.001000	0.582474	0.413752	79.241293	85.914086	
0.001000	0.558210	0.411851	80.080629	85.814186	
0.001000	0.540904	0.381573	80.695261	87.412587	
0.001000	0.521988	0.417204	81.448682	86.113886	
0.000100	0.454393	0.359385	84.336792	87.812188	
0.000100	0.433687	0.345369	84.984469	88.111888	
0.000100	0.430002	0.349538	85.209173	87.912088	
0.000100	0.426113	0.362644	84.832463	88.211788	
0.000100	0.423169	0.347898	85.407442	87.812188	
0.000100	0.420491	0.357022	85.334743	87.812188	
0.000100	0.406824	0.346407	85.975811	88.211788	
0.000100	0.409502	0.356811	85.658582	88.111888	
0.000100	0.401355	0.356596	85.942767	87.712288	
0.000100	0.392101	0.353134	86.537572	87.912088	
0.000010	0.385358	0.349804	86.590443	88.511489	
0.000010	0.387926	0.347702	86.557399	88.511488	
0.000010	0.394879	0.348911	86.517745	88.511488	
0.000010	0.387463	0.364533	86.636706	88.711289	
0.000010	0.390024	0.354591	86.755667	88.811189	
