Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.001000	1.063014	0.632612	61.229929	75.524475	
0.001000	0.765492	0.522611	73.470714	80.519481	
0.001000	0.639988	0.490145	78.021192	81.118881	
0.001000	0.566309	0.473554	80.166417	81.618382	
0.001000	0.517809	0.480587	81.772086	82.817183	
0.001000	0.479445	0.412661	83.007216	84.915085	
0.001000	0.446347	0.448892	84.216343	84.215784	
0.001000	0.418926	0.433225	85.067932	82.817183	
0.001000	0.393505	0.376443	85.665995	86.113886	
0.001000	0.371889	0.426586	86.621595	85.314686	
0.001000	0.336536	0.385311	88.012741	84.915085	
0.001000	0.332944	0.402766	88.181759	85.414586	
0.001000	0.311467	0.384455	88.961841	86.013986	
0.001000	0.301791	0.399129	89.299876	86.613387	
0.001000	0.297160	0.414249	89.670415	85.914086	
0.000100	0.254375	0.369728	91.022557	86.913087	
0.000100	0.236000	0.369933	91.770136	87.612388	
0.000100	0.232195	0.380583	91.880647	87.012987	
0.000100	0.220194	0.372483	92.335695	86.913087	
0.000100	0.228410	0.382601	92.010661	87.212787	
0.000100	0.218470	0.388375	92.407203	86.913087	
0.000100	0.214662	0.374457	92.387701	87.612388	
0.000100	0.214193	0.382900	92.784242	87.412587	
0.000100	0.217663	0.382387	92.420204	87.212787	
0.000100	0.212288	0.383162	92.472210	87.012987	
0.000010	0.206550	0.399401	92.894754	87.112887	
0.000010	0.208149	0.385103	92.914256	87.312687	
0.000010	0.202588	0.391637	93.031268	87.412588	
0.000010	0.211174	0.382013	92.537216	87.712288	
0.000010	0.199110	0.386422	93.252291	87.612388	
