Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.001000	1.145562	0.639365	57.062992	77.022977	
0.001000	0.989320	0.551583	62.725086	79.620380	
0.001000	0.935205	0.505991	64.928818	81.018981	
0.001000	0.903722	0.495981	66.306962	81.718282	
0.001000	0.867906	0.454562	67.724111	83.516484	
0.001000	0.844943	0.442807	68.595202	83.916084	
0.001000	0.822000	0.457273	69.654814	83.516484	
0.001000	0.789428	0.426667	71.110967	84.215784	
0.001000	0.780753	0.434772	71.123968	83.916084	
0.001000	0.760011	0.414351	72.482611	85.614386	
0.001000	0.732308	0.398043	73.373204	86.113886	
0.001000	0.707947	0.400620	74.614835	85.114885	
0.001000	0.701980	0.396405	75.037379	85.514485	
0.001000	0.673571	0.395040	76.083989	85.614386	
0.001000	0.654206	0.389326	76.766560	86.613387	
0.000100	0.615614	0.384495	77.865176	86.513487	
0.000100	0.601414	0.387979	78.716765	87.012987	
0.000100	0.591108	0.373484	79.386336	87.612388	
0.000100	0.582558	0.375523	79.737372	87.412587	
0.000100	0.585056	0.376371	79.594357	87.812188	
0.000100	0.570103	0.368895	80.510954	88.111888	
0.000100	0.581478	0.370937	79.516349	87.912088	
0.000100	0.571449	0.371621	79.945394	87.612388	
0.000100	0.582352	0.372341	79.613859	88.211788	
0.000100	0.563589	0.368811	80.686472	88.011988	
0.000010	0.561163	0.374108	80.738478	87.512488	
0.000010	0.555108	0.369716	80.855490	88.211788	
0.000010	0.560123	0.370709	80.497952	88.111888	
0.000010	0.567669	0.372073	80.198921	87.612388	
0.000010	0.560101	0.368440	80.367939	87.812188	
